Dataset,Prev_Real,Prev_Alvo,Regressor,DySsyn,Erro_Regressor,Erro_DySsyn
transfusion,0.4,0.39999999999999997,0.9084666666666663,0.13887774144556825,0.5084666666666663,0.2611222585544318
transfusion,0.445,0.44999999999999996,0.8769999999999999,0.14510905387106027,0.4319999999999999,0.29989094612893974
transfusion,0.495,0.49999999999999994,0.8327,0.09959435358805788,0.3377,0.3954056464119421
transfusion,0.545,0.5499999999999999,0.8391333333333333,0.15678702656858612,0.29413333333333325,0.3882129734314139
transfusion,0.6,0.6,0.8877999999999997,0.13378038087224575,0.2877999999999997,0.4662196191277542
transfusion,0.65,0.65,0.8346999999999993,0.1708770043293495,0.1846999999999993,0.47912299567065053
transfusion,0.7,0.7,0.8400333333333334,0.20179672661054754,0.14003333333333345,0.4982032733894524
transfusion,0.75,0.75,0.8003000000000003,0.1818505099712019,0.050300000000000344,0.5681494900287981
transfusion,0.8,0.7999999999999999,0.7844333333333342,0.20153080450857558,0.01556666666666584,0.5984691954914245
transfusion,0.85,0.85,0.8256333333333329,0.20285828311676718,0.02436666666666709,0.6471417168832327
transfusion,0.9,0.9,0.7908333333333334,0.20368561052349443,0.10916666666666663,0.6963143894765056
transfusion,0.95,0.95,0.7923333333333334,0.20643475211000917,0.1576666666666665,0.7435652478899908
wdbc,0.05,0.05,0.9833000000000023,0.0466039639479615,0.9333000000000022,0.0033960360520385036
wdbc,0.1,0.1,0.9833000000000023,0.08465376592652668,0.8833000000000023,0.015346234073473325
wdbc,0.15,0.15,0.963833333333335,0.1265910764910569,0.813833333333335,0.023408923508943108
wdbc,0.2,0.2,0.939000000000001,0.16269804073799937,0.739000000000001,0.03730195926200064
wdbc,0.25,0.25,0.856966666666667,0.21713971224155476,0.606966666666667,0.03286028775844524
wdbc,0.3,0.3,0.8810999999999996,0.25917637645142105,0.5810999999999995,0.040823623548578936
wdbc,0.35,0.35,0.7133666666666666,0.32189720064252586,0.3633666666666666,0.028102799357474118
wdbc,0.4,0.39999999999999997,0.6680666666666668,0.3139849616754434,0.2680666666666668,0.08601503832455665
wdbc,0.445,0.44999999999999996,0.6109,0.3372969385743005,0.1659,0.10770306142569952
wdbc,0.495,0.49999999999999994,0.5522666666666671,0.43313312962303985,0.05726666666666713,0.06186687037696015
wdbc,0.545,0.5499999999999999,0.3857,0.5081896694493057,0.15930000000000005,0.03681033055069438
wdbc,0.6,0.6,0.3527666666666668,0.5571223367056912,0.2472333333333332,0.042877663294308754
wdbc,0.65,0.65,0.3191333333333332,0.6055158572216288,0.3308666666666668,0.044484142778371205
wdbc,0.7,0.7,0.22093333333333323,0.6537434020376305,0.47906666666666675,0.04625659796236947
wdbc,0.75,0.75,0.1820666666666666,0.6777738773857942,0.5679333333333334,0.0722261226142058
wdbc,0.8,0.7999999999999999,0.13973333333333346,0.7261376613235231,0.6602666666666666,0.07386233867647696
wdbc,0.85,0.85,0.07326666666666667,0.7996889369260218,0.7767333333333333,0.050311063073978146
wdbc,0.9,0.9,0.029899999999999885,0.8265911163463077,0.8701000000000001,0.07340888365369236
wdbc,0.95,0.95,0.015299999999999911,0.8985149324354457,0.9347000000000001,0.05148506756455429
wdbc,0.05,0.05,0.9833000000000023,0.06027188874115921,0.9333000000000022,0.01027188874115921
wdbc,0.1,0.1,0.9833000000000023,0.09476549178772081,0.8833000000000023,0.005234508212279193
wdbc,0.15,0.15,0.9598000000000013,0.1459797290386221,0.8098000000000013,0.004020270961377886
wdbc,0.2,0.2,0.9552000000000014,0.13332223955454864,0.7552000000000014,0.06667776044545137
wdbc,0.25,0.25,0.9098000000000006,0.21796082881062717,0.6598000000000006,0.03203917118937283
wdbc,0.3,0.3,0.8013666666666664,0.2654051812921582,0.5013666666666665,0.03459481870784181
wdbc,0.35,0.35,0.730833333333333,0.28822720122785855,0.380833333333333,0.061772798772141424
wdbc,0.4,0.39999999999999997,0.6203999999999998,0.38719987937719397,0.22039999999999982,0.012800120622806055
wdbc,0.445,0.44999999999999996,0.5819000000000001,0.42590783274571664,0.13690000000000008,0.019092167254283365
wdbc,0.495,0.49999999999999994,0.5134666666666674,0.46327862773942663,0.01846666666666741,0.031721372260573366
wdbc,0.545,0.5499999999999999,0.48496666666666677,0.4753309244022051,0.06003333333333327,0.06966907559779495
wdbc,0.6,0.6,0.35036666666666677,0.5540539496849932,0.2496333333333332,0.04594605031500676
wdbc,0.65,0.65,0.2976333333333332,0.6333696318728832,0.35236666666666683,0.016630368127116824
wdbc,0.7,0.7,0.22416666666666657,0.6383931155271696,0.4758333333333334,0.06160688447283036
wdbc,0.75,0.75,0.21843333333333328,0.671775538185482,0.5315666666666667,0.07822446181451803
wdbc,0.8,0.7999999999999999,0.13573333333333337,0.7215587444293723,0.6642666666666667,0.07844125557062775
wdbc,0.85,0.85,0.06843333333333333,0.7909452828211117,0.7815666666666666,0.05905471717888833
wdbc,0.9,0.9,0.018633333333333234,0.873001251700128,0.8813666666666667,0.026998748299872033
wdbc,0.95,0.95,0.015299999999999911,0.8856227825938695,0.9347000000000001,0.06437721740613045
wine.1,0.05,0.05,0.9462333333333347,0.06099780125921411,0.8962333333333347,0.01099780125921411
wine.1,0.1,0.1,0.9462333333333347,0.09876969921620302,0.8462333333333347,0.0012303007837969893
wine.1,0.15,0.15,0.9180666666666675,0.15406173835124776,0.7680666666666675,0.004061738351247762
wine.1,0.2,0.2,0.9140000000000004,0.2017215444455921,0.7140000000000004,0.0017215444455920825
wine.1,0.25,0.25,0.8829,0.24917742383766006,0.6329,0.0008225761623399386
wine.1,0.3,0.3,0.8058666666666665,0.3093572296036317,0.5058666666666665,0.009357229603631723
wine.1,0.35,0.35,0.7380000000000005,0.3557077045330861,0.38800000000000057,0.005707704533086111
wine.1,0.4,0.39999999999999997,0.6562666666666668,0.4101708622029809,0.25626666666666675,0.010170862202980857
wine.1,0.445,0.44999999999999996,0.6167666666666675,0.4516812519379748,0.17176666666666746,0.006681251937974808
wine.1,0.495,0.49999999999999994,0.5452666666666671,0.5432938911802612,0.050266666666667126,0.04829389118026117
wine.1,0.545,0.5499999999999999,0.4687666666666667,0.5389113328989203,0.07623333333333332,0.006088667101079692
wine.1,0.6,0.6,0.42266666666666686,0.6127221539332226,0.17733333333333312,0.012722153933222624
wine.1,0.65,0.65,0.3917,0.6586794342153195,0.25830000000000003,0.00867943421531947
wine.1,0.7,0.7,0.3273333333333334,0.7133547201163705,0.37266666666666654,0.013354720116370511
wine.1,0.75,0.75,0.24250000000000005,0.7471606761044132,0.5075,0.0028393238955868316
wine.1,0.8,0.7999999999999999,0.21160000000000004,0.8506913092255955,0.5884,0.050691309225595504
wine.1,0.85,0.85,0.17733333333333337,0.8614088905583244,0.6726666666666666,0.011408890558324392
wine.1,0.9,0.9,0.1575,0.9138000071262454,0.7425,0.013800007126245406
wine.1,0.95,0.95,0.16129999999999997,0.9553914416283172,0.7887,0.005391441628317284
wine.1,0.05,0.05,0.9462333333333347,0.05005405250506095,0.8962333333333347,5.405250506095027e-05
wine.1,0.1,0.1,0.9462333333333347,0.10419030937998097,0.8462333333333347,0.0041903093799809665
wine.1,0.15,0.15,0.9406333333333341,0.14972705472270897,0.7906333333333341,0.00027294527729102014
wine.1,0.2,0.2,0.9144666666666672,0.20646816640554488,0.7144666666666672,0.006468166405544873
wine.1,0.25,0.25,0.8898666666666666,0.2447499795427744,0.6398666666666666,0.005250020457225613
wine.1,0.3,0.3,0.8130999999999998,0.3031936068406241,0.5130999999999999,0.003193606840624086
wine.1,0.35,0.35,0.7381000000000006,0.3542780686776055,0.38810000000000067,0.0042780686776054955
wine.1,0.4,0.39999999999999997,0.6717999999999998,0.40926223701031356,0.2717999999999998,0.009262237010313534
wine.1,0.445,0.44999999999999996,0.6509000000000004,0.43338791362649987,0.20590000000000036,0.011612086373500141
wine.1,0.495,0.49999999999999994,0.5131666666666668,0.5353575207994289,0.018166666666666775,0.04035752079942889
wine.1,0.545,0.5499999999999999,0.4491333333333334,0.5446591240266704,0.09586666666666666,0.00034087597332965736
wine.1,0.6,0.6,0.4133666666666668,0.6131361779388453,0.18663333333333315,0.013136177938845361
wine.1,0.65,0.65,0.3610333333333333,0.7151812159936342,0.2889666666666667,0.06518121599363413
wine.1,0.7,0.7,0.2891000000000002,0.7339521591253438,0.41089999999999977,0.033952159125343884
wine.1,0.75,0.75,0.22366666666666685,0.7595352814928803,0.5263333333333331,0.009535281492880299
wine.1,0.8,0.7999999999999999,0.1990666666666666,0.8239546011670602,0.6009333333333334,0.023954601167060163
wine.1,0.85,0.85,0.18633333333333327,0.863244436140629,0.6636666666666667,0.013244436140628979
wine.1,0.9,0.9,0.1628,0.910141240338341,0.7372000000000001,0.010141240338340962
wine.1,0.95,0.95,0.16256666666666666,0.9612934122110297,0.7874333333333333,0.011293412211029752
wine.2,0.05,0.05,0.8650666666666672,0.03870658778897025,0.8150666666666672,0.011293412211029752
wine.2,0.1,0.1,0.8658666666666672,0.11085906843212318,0.7658666666666673,0.01085906843212317
wine.2,0.15,0.15,0.8613333333333328,0.1596033842410547,0.7113333333333328,0.009603384241054697
wine.2,0.2,0.2,0.8270999999999996,0.2085965758611913,0.6270999999999995,0.00859657586119128
wine.2,0.25,0.25,0.7869333333333334,0.26326463236964603,0.5369333333333334,0.013264632369646034
wine.2,0.3,0.3,0.7531333333333341,0.3061728592038294,0.4531333333333341,0.006172859203829428
wine.2,0.35,0.35,0.6661333333333331,0.37264593020029363,0.31613333333333316,0.02264593020029365
wine.2,0.4,0.39999999999999997,0.5950333333333333,0.39991869188086304,0.19503333333333328,8.130811913698022e-05
wine.2,0.445,0.44999999999999996,0.5895333333333336,0.4376105228580249,0.14453333333333357,0.0073894771419751315
wine.2,0.495,0.49999999999999994,0.5439000000000006,0.4859614420081495,0.04890000000000061,0.009038557991850493
wine.2,0.545,0.5499999999999999,0.41336666666666666,0.5462908119504686,0.13163333333333338,0.00129081195046854
wine.2,0.6,0.6,0.39333333333333326,0.5965673359320717,0.20666666666666672,0.003432664067928304
wine.2,0.65,0.65,0.3253333333333334,0.6432614775020954,0.3246666666666666,0.006738522497904631
wine.2,0.7,0.7,0.2846666666666669,0.6908965102030928,0.41533333333333305,0.009103489796907116
wine.2,0.75,0.75,0.25136666666666685,0.7323145975949084,0.49863333333333315,0.017685402405091644
wine.2,0.8,0.7999999999999999,0.17470000000000008,0.8284118976937805,0.6253,0.028411897693780497
wine.2,0.85,0.85,0.16240000000000007,0.8400571648035158,0.6875999999999999,0.009942835196484201
wine.2,0.9,0.9,0.14326666666666676,0.8857856772846063,0.7567333333333333,0.01421432271539369
wine.2,0.95,0.95,0.14326666666666676,0.9500183451352665,0.8067333333333332,1.8345135266550905e-05
wine.2,0.05,0.05,0.8669666666666671,0.04819527626465411,0.8169666666666671,0.0018047237353458895
wine.2,0.1,0.1,0.8717000000000004,0.09540087462421842,0.7717000000000004,0.004599125375781582
wine.2,0.15,0.15,0.8590333333333333,0.15369350128477155,0.7090333333333333,0.0036935012847715554
wine.2,0.2,0.2,0.8307666666666663,0.19875703728238214,0.6307666666666663,0.0012429627176178681
wine.2,0.25,0.25,0.7809666666666666,0.2584374332282712,0.5309666666666666,0.008437433228271174
wine.2,0.3,0.3,0.7321666666666673,0.31558625912341914,0.4321666666666673,0.015586259123419155
wine.2,0.35,0.35,0.6851666666666667,0.3499898310694208,0.3351666666666667,1.0168930579201874e-05
wine.2,0.4,0.39999999999999997,0.6024,0.3897229850016227,0.20240000000000002,0.010277014998377298
wine.2,0.445,0.44999999999999996,0.5777666666666669,0.46175817124131924,0.13276666666666687,0.01675817124131923
wine.2,0.495,0.49999999999999994,0.5030000000000003,0.506030335862604,0.00800000000000034,0.011030335862604046
wine.2,0.545,0.5499999999999999,0.41256666666666664,0.5645442831568941,0.1324333333333334,0.01954428315689405
wine.2,0.6,0.6,0.3780666666666666,0.5965673359320717,0.22193333333333337,0.003432664067928304
wine.2,0.65,0.65,0.35479999999999995,0.6455527714512449,0.2952000000000001,0.004447228548755122
wine.2,0.7,0.7,0.2476666666666669,0.7066241855423852,0.45233333333333303,0.006624185542385197
wine.2,0.75,0.75,0.2426000000000002,0.7527782913856206,0.5073999999999999,0.0027782913856205793
wine.2,0.8,0.7999999999999999,0.17980000000000004,0.80375796069145,0.6202,0.0037579606914499575
wine.2,0.85,0.85,0.1678000000000001,0.8479575695409295,0.6821999999999999,0.002042430459070488
wine.2,0.9,0.9,0.1521,0.8853976086379427,0.7479,0.014602391362057321
wine.2,0.95,0.95,0.14326666666666676,0.9354674850403754,0.8067333333333332,0.014532514959624598
wine.3,0.05,0.05,0.9833000000000023,0.061634413202285784,0.9333000000000022,0.011634413202285782
wine.3,0.1,0.1,0.9833000000000023,0.10192741540662703,0.8833000000000023,0.0019274154066270255
wine.3,0.15,0.15,0.9680333333333347,0.18784578660231271,0.8180333333333347,0.03784578660231272
wine.3,0.2,0.2,0.9724333333333351,0.16379531747421228,0.7724333333333351,0.036204682525787735
wine.3,0.25,0.25,0.9234333333333329,0.2711765273500435,0.6734333333333329,0.021176527350043495
wine.3,0.3,0.3,0.8533333333333328,0.3636526616645473,0.5533333333333328,0.0636526616645473
wine.3,0.35,0.35,0.8004999999999997,0.3728373662684672,0.4504999999999997,0.02283736626846722
wine.3,0.4,0.39999999999999997,0.7382000000000001,0.4113049903823172,0.33820000000000006,0.011304990382317193
wine.3,0.445,0.44999999999999996,0.7085666666666663,0.4568147052802301,0.26356666666666634,0.011814705280230098
wine.3,0.495,0.49999999999999994,0.5986666666666671,0.5335998440132638,0.10366666666666713,0.03859984401326377
wine.3,0.545,0.5499999999999999,0.4990333333333333,0.5737256542001257,0.04596666666666677,0.028725654200125628
wine.3,0.6,0.6,0.4849666666666667,0.6401397589064225,0.11503333333333327,0.04013975890642252
wine.3,0.65,0.65,0.4506666666666672,0.7025765753729832,0.1993333333333328,0.052576575372983214
wine.3,0.7,0.7,0.38453333333333345,0.7614217425430893,0.3154666666666665,0.0614217425430893
wine.3,0.75,0.75,0.2980666666666666,0.8086238821284326,0.4519333333333334,0.058623882128432614
wine.3,0.8,0.7999999999999999,0.27169999999999994,0.8266596852652717,0.5283000000000001,0.026659685265271627
wine.3,0.85,0.85,0.1905333333333334,0.8641947421863212,0.6594666666666666,0.014194742186321219
wine.3,0.9,0.9,0.17726666666666666,0.9127361446855683,0.7227333333333333,0.012736144685568274
wine.3,0.95,0.95,0.17566666666666664,0.9546373575525027,0.7743333333333333,0.004637357552502719
wine.3,0.05,0.05,0.9833000000000023,0.04392487055911935,0.9333000000000022,0.00607512944088065
wine.3,0.1,0.1,0.9833000000000023,0.1089078678641292,0.8833000000000023,0.008907867864129199
wine.3,0.15,0.15,0.9802000000000023,0.15202015426204685,0.8302000000000023,0.0020201542620468527
wine.3,0.2,0.2,0.976200000000002,0.17814947700905515,0.776200000000002,0.021850522990944865
wine.3,0.25,0.25,0.9139999999999999,0.28540712360451986,0.6639999999999999,0.03540712360451986
wine.3,0.3,0.3,0.8777999999999996,0.2698919695785003,0.5777999999999996,0.030108030421499676
wine.3,0.35,0.35,0.8183666666666667,0.355853892076055,0.4683666666666667,0.005853892076055023
wine.3,0.4,0.39999999999999997,0.7578999999999997,0.42572895151172996,0.35789999999999966,0.025728951511729936
wine.3,0.445,0.44999999999999996,0.700233333333333,0.4677745799398277,0.25523333333333303,0.022774579939827677
wine.3,0.495,0.49999999999999994,0.6366000000000004,0.5336443964073114,0.1416000000000004,0.03864439640731143
wine.3,0.545,0.5499999999999999,0.5422333333333333,0.5490167827026523,0.002766666666666695,0.004016782702652266
wine.3,0.6,0.6,0.4873,0.6095372886276759,0.11269999999999997,0.009537288627675888
wine.3,0.65,0.65,0.46666666666666706,0.6578028963181697,0.18333333333333296,0.007802896318169661
wine.3,0.7,0.7,0.37106666666666677,0.7650046310348816,0.3289333333333332,0.06500463103488163
wine.3,0.75,0.75,0.3136999999999999,0.855175219597644,0.4363000000000001,0.10517521959764398
wine.3,0.8,0.7999999999999999,0.2637333333333334,0.8339940266015552,0.5362666666666667,0.03399402660155515
wine.3,0.85,0.85,0.18583333333333332,0.8538204813193205,0.6641666666666667,0.0038204813193205567
wine.3,0.9,0.9,0.17716666666666672,0.9216802526123606,0.7228333333333333,0.021680252612360618
wine.3,0.95,0.95,0.17226666666666665,0.9616950798886156,0.7777333333333333,0.011695079888615623
wine-q-red,0.05,0.05,0.7280000000000003,0.1528688469129167,0.6780000000000003,0.10286884691291669
wine-q-red,0.1,0.1,0.6935333333333338,0.21459070836267596,0.5935333333333338,0.11459070836267596
wine-q-red,0.15,0.15,0.7070000000000003,0.18610725410278062,0.5570000000000003,0.03610725410278062
wine-q-red,0.2,0.2,0.6357666666666666,0.35554446177677085,0.4357666666666666,0.15554446177677084
wine-q-red,0.25,0.25,0.6619666666666665,0.3002407000505225,0.4119666666666665,0.0502407000505225
wine-q-red,0.3,0.3,0.6333333333333332,0.3794058695175061,0.3333333333333332,0.07940586951750611
wine-q-red,0.35,0.35,0.6045666666666665,0.42228354824362857,0.2545666666666665,0.07228354824362859
wine-q-red,0.4,0.39999999999999997,0.5530666666666668,0.47996784316189756,0.1530666666666668,0.07996784316189753
wine-q-red,0.445,0.44999999999999996,0.5353333333333334,0.5224662229367318,0.09033333333333343,0.07746622293673183
wine-q-red,0.495,0.49999999999999994,0.5375,0.5135182434601945,0.04249999999999998,0.018518243460194483
wine-q-red,0.545,0.5499999999999999,0.41413333333333324,0.5610186752463101,0.1308666666666668,0.016018675246310066
wine-q-red,0.6,0.6,0.39573333333333327,0.6190453623846168,0.2042666666666667,0.01904536238461685
wine-q-red,0.65,0.65,0.3572333333333335,0.684923765719573,0.2927666666666665,0.03492376571957301
wine-q-red,0.7,0.7,0.3477000000000002,0.7357516037809285,0.3522999999999998,0.035751603780928565
wine-q-red,0.75,0.75,0.3598666666666668,0.7185073361002795,0.3901333333333332,0.0314926638997205
wine-q-red,0.8,0.7999999999999999,0.34063333333333334,0.7847425720217125,0.4593666666666667,0.015257427978287552
wine-q-red,0.85,0.85,0.2955000000000002,0.8654433241172118,0.5544999999999998,0.015443324117211832
wine-q-red,0.9,0.9,0.2853666666666668,0.8527733695346085,0.6146333333333331,0.04722663046539155
wine-q-red,0.95,0.95,0.25120000000000003,0.9281833263307979,0.6987999999999999,0.021816673669202036
wine-q-red,0.05,0.05,0.7418333333333339,0.11721526527459034,0.6918333333333339,0.06721526527459033
wine-q-red,0.1,0.1,0.6939666666666674,0.2343035886278551,0.5939666666666674,0.1343035886278551
wine-q-red,0.15,0.15,0.7090666666666672,0.20712422651281515,0.5590666666666672,0.05712422651281515
wine-q-red,0.2,0.2,0.6582999999999999,0.3073404669409975,0.4582999999999999,0.10734046694099747
wine-q-red,0.25,0.25,0.6435000000000001,0.36180667411488787,0.39350000000000007,0.11180667411488787
wine-q-red,0.3,0.3,0.6380666666666664,0.3666804895704205,0.33806666666666646,0.0666804895704205
wine-q-red,0.35,0.35,0.6375,0.35002324536495655,0.2875,2.3245364956570036e-05
wine-q-red,0.4,0.39999999999999997,0.6248333333333332,0.4161276537941223,0.22483333333333322,0.016127653794122288
wine-q-red,0.445,0.44999999999999996,0.5490333333333332,0.4997608567314117,0.10403333333333314,0.05476085673141168
wine-q-red,0.495,0.49999999999999994,0.4416999999999996,0.5576392140897599,0.0533000000000004,0.06263921408975992
wine-q-red,0.545,0.5499999999999999,0.4025666666666667,0.610339666802507,0.14243333333333336,0.06533966680250691
wine-q-red,0.6,0.6,0.39063333333333344,0.6289582931739515,0.20936666666666653,0.028958293173951488
wine-q-red,0.65,0.65,0.37143333333333345,0.707139844696929,0.2785666666666666,0.05713984469692901
wine-q-red,0.7,0.7,0.3611333333333334,0.7434373669452428,0.33886666666666654,0.043437366945242806
wine-q-red,0.75,0.75,0.35440000000000005,0.7277257608317703,0.39559999999999995,0.02227423916822968
wine-q-red,0.8,0.7999999999999999,0.2986000000000002,0.7798238153601074,0.5013999999999998,0.02017618463989268
wine-q-red,0.85,0.85,0.3235666666666667,0.8210524521276479,0.5264333333333333,0.028947547872352097
wine-q-red,0.9,0.9,0.2992666666666668,0.8592832037640878,0.6007333333333332,0.04071679623591218
wine-q-red,0.95,0.95,0.2817000000000001,0.9199264806869045,0.6682999999999999,0.03007351931309543
wine-q-white,0.05,0.05,0.6928666666666669,0.2576046543803838,0.6428666666666668,0.20760465438038384
wine-q-white,0.1,0.1,0.6458999999999999,0.34394376745555055,0.5458999999999999,0.24394376745555055
wine-q-white,0.15,0.15,0.6627666666666667,0.36816999270540257,0.5127666666666667,0.21816999270540258
wine-q-white,0.2,0.2,0.628133333333333,0.42069895794342066,0.428133333333333,0.22069895794342065
wine-q-white,0.25,0.25,0.5568666666666665,0.5034807051937576,0.3068666666666665,0.25348070519375765
wine-q-white,0.3,0.3,0.4150999999999999,0.6018198304214354,0.11509999999999992,0.3018198304214354
wine-q-white,0.35,0.35,0.5502333333333334,0.5054617707401285,0.20023333333333337,0.15546177074012857
wine-q-white,0.4,0.39999999999999997,0.5045333333333336,0.6289248788784156,0.10453333333333359,0.22892487887841562
wine-q-white,0.445,0.44999999999999996,0.35120000000000007,0.7471606761044132,0.09379999999999994,0.30216067610441316
wine-q-white,0.495,0.49999999999999994,0.37373333333333353,0.7356095930249017,0.12126666666666647,0.2406095930249017
wine-q-white,0.545,0.5499999999999999,0.39276666666666654,0.6601512730221928,0.1522333333333335,0.11515127302219275
wine-q-white,0.6,0.6,0.3410333333333334,0.7854680712118929,0.25896666666666657,0.1854680712118929
wine-q-white,0.65,0.65,0.3141333333333334,0.7888565847927462,0.33586666666666665,0.1388565847927462
wine-q-white,0.7,0.7,0.3096000000000001,0.8248742611262707,0.39039999999999986,0.12487426112627076
wine-q-white,0.75,0.75,0.2240333333333333,0.9034204448023977,0.5259666666666667,0.1534204448023977
wine-q-white,0.8,0.7999999999999999,0.24946666666666673,0.9437826252104192,0.5505333333333333,0.14378262521041918
wine-q-white,0.85,0.85,0.20863333333333323,0.8860216657468274,0.6413666666666668,0.036021665746827414
wine-q-white,0.9,0.9,0.21646666666666656,0.968657343200379,0.6835333333333334,0.06865734320037897
wine-q-white,0.95,0.95,0.17693333333333322,0.9604037810657514,0.7730666666666668,0.01040378106575146
wine-q-white,0.05,0.05,0.653666666666667,0.3027636588347852,0.6036666666666669,0.2527636588347852
wine-q-white,0.1,0.1,0.627033333333333,0.41155976350872797,0.527033333333333,0.31155976350872794
wine-q-white,0.15,0.15,0.6393666666666665,0.35703263791173495,0.4893666666666665,0.20703263791173496
wine-q-white,0.2,0.2,0.6097999999999996,0.47003712159875577,0.40979999999999955,0.27003712159875576
wine-q-white,0.25,0.25,0.6293333333333333,0.4248913316970761,0.3793333333333333,0.1748913316970761
wine-q-white,0.3,0.3,0.5479666666666667,0.5160625348574517,0.24796666666666672,0.2160625348574517
wine-q-white,0.35,0.35,0.4682666666666667,0.5774360849328919,0.11826666666666674,0.2274360849328919
wine-q-white,0.4,0.39999999999999997,0.43683333333333335,0.5907918001707482,0.03683333333333333,0.19079180017074815
wine-q-white,0.445,0.44999999999999996,0.4135666666666665,0.6433338751424228,0.03143333333333348,0.1983338751424228
wine-q-white,0.495,0.49999999999999994,0.37346666666666695,0.6815958835309364,0.12153333333333305,0.18659588353093637
wine-q-white,0.545,0.5499999999999999,0.33000000000000007,0.7221090361089768,0.21499999999999997,0.17710903610897677
wine-q-white,0.6,0.6,0.32410000000000017,0.752601735120928,0.2758999999999998,0.152601735120928
wine-q-white,0.65,0.65,0.3212333333333334,0.8112978415499921,0.3287666666666666,0.16129784154999205
wine-q-white,0.7,0.7,0.2619,0.8083263105321784,0.43809999999999993,0.10832631053217845
wine-q-white,0.75,0.75,0.24850000000000008,0.8658531060735966,0.5015,0.11585310607359656
wine-q-white,0.8,0.7999999999999999,0.2488666666666667,0.9351608827739165,0.5511333333333334,0.13516088277391647
wine-q-white,0.85,0.85,0.19066666666666657,0.9096826639386706,0.6593333333333334,0.05968266393867061
wine-q-white,0.9,0.9,0.19609999999999986,0.977794729495575,0.7039000000000002,0.07779472949557498
wine-q-white,0.95,0.95,0.17426666666666657,0.9614395997539987,0.7757333333333334,0.011439599753998775
yeast,0.05,0.05,0.8352333333333335,4.4552394047661854e-05,0.7852333333333334,0.049955447605952344
yeast,0.1,0.1,0.7968000000000004,4.4552394047661854e-05,0.6968000000000004,0.09995544760595235
yeast,0.15,0.15,0.81,4.4552394047661854e-05,0.66,0.14995544760595234
yeast,0.2,0.2,0.7729666666666668,4.4552394047661854e-05,0.5729666666666668,0.19995544760595235
yeast,0.25,0.25,0.7345000000000006,4.4552394047661854e-05,0.4845000000000006,0.24995544760595234
yeast,0.3,0.3,0.7486666666666669,4.4552394047661854e-05,0.44866666666666694,0.29995544760595233
yeast,0.35,0.35,0.7374666666666672,0.002176976160711728,0.3874666666666672,0.34782302383928826
yeast,0.4,0.39999999999999997,0.7156,4.4552394047661854e-05,0.3156,0.39995544760595236
yeast,0.445,0.44999999999999996,0.6740000000000005,0.07110303046278929,0.22900000000000048,0.37389696953721074
yeast,0.495,0.49999999999999994,0.697,0.003362922603046852,0.20199999999999996,0.49163707739695317
yeast,0.545,0.5499999999999999,0.6760333333333335,0.012235886469446806,0.13103333333333345,0.5327641135305532
yeast,0.6,0.6,0.6769333333333337,0.00048729180989630155,0.07693333333333374,0.5995127081901037
yeast,0.65,0.65,0.6689666666666674,0.05298766884817929,0.018966666666667353,0.5970123311518207
yeast,0.7,0.7,0.6408333333333335,0.06618159528529854,0.05916666666666648,0.6338184047147014
yeast,0.75,0.75,0.6362000000000004,0.08027383105352087,0.11379999999999957,0.6697261689464791
yeast,0.8,0.7999999999999999,0.6058333333333332,0.0840640123119602,0.19416666666666682,0.7159359876880398
yeast,0.85,0.85,0.6524666666666669,0.08550999637258086,0.19753333333333312,0.7644900036274191
yeast,0.9,0.9,0.49066666666666664,0.19681471595567163,0.4093333333333334,0.7031852840443285
yeast,0.95,0.95,0.6218,0.23311865375110746,0.32819999999999994,0.7168813462488925
yeast,0.05,0.05,0.8332333333333336,4.4552394047661854e-05,0.7832333333333336,0.049955447605952344
yeast,0.1,0.1,0.7998000000000005,4.4552394047661854e-05,0.6998000000000005,0.09995544760595235
yeast,0.15,0.15,0.8001000000000004,0.011532250148415739,0.6501000000000003,0.13846774985158425
yeast,0.2,0.2,0.7585666666666672,4.4552394047661854e-05,0.5585666666666671,0.19995544760595235
yeast,0.25,0.25,0.7179000000000005,4.4552394047661854e-05,0.46790000000000054,0.24995544760595234
yeast,0.3,0.3,0.7461000000000001,4.4552394047661854e-05,0.4461000000000001,0.29995544760595233
yeast,0.35,0.35,0.7012333333333336,4.4552394047661854e-05,0.3512333333333336,0.3499554476059523
yeast,0.4,0.39999999999999997,0.7512666666666672,4.4552394047661854e-05,0.35126666666666717,0.39995544760595236
yeast,0.445,0.44999999999999996,0.7113333333333333,0.039932276250287696,0.26633333333333326,0.40506772374971234
yeast,0.495,0.49999999999999994,0.7454333333333336,4.4552394047661854e-05,0.2504333333333336,0.49495544760595234
yeast,0.545,0.5499999999999999,0.6827000000000003,0.0311741930596282,0.13770000000000027,0.5138258069403718
yeast,0.6,0.6,0.6805333333333338,0.06384515716263642,0.08053333333333379,0.5361548428373636
yeast,0.65,0.65,0.6484333333333336,0.02369599186893197,0.001566666666666383,0.626304008131068
yeast,0.7,0.7,0.6712000000000007,0.05914232892254066,0.02879999999999927,0.6408576710774593
yeast,0.75,0.75,0.6396333333333336,0.09481561323102444,0.11036666666666639,0.6551843867689755
yeast,0.8,0.7999999999999999,0.6218,0.1618523936609414,0.17820000000000003,0.6381476063390586
yeast,0.85,0.85,0.6087666666666668,0.12475274638412442,0.2412333333333332,0.7252472536158756
