dataset,prevalencia_real,prev_dyssyn,erro_dyssyn,n_amostras
182_satimage.csv,0.3,0.32302676046114437,0.02302676046114438,100
182_satimage.csv,0.35,0.35997301434101064,0.009973014341010666,100
182_satimage.csv,0.4,0.4158951459876861,0.0158951459876861,100
182_satimage.csv,0.44,0.4776618651961553,0.037661865196155275,100
182_satimage.csv,0.49,0.5194946246171755,0.029494624617175558,100
182_satimage.csv,0.54,0.5197706406209239,0.020229359379076106,100
182_satimage.csv,0.6,0.6093688248876831,0.009368824887683092,100
182_satimage.csv,0.65,0.6556541297848905,0.005654129784890438,100
182_satimage.csv,0.7,0.6683616471526479,0.03163835284735206,100
182_satimage.csv,0.75,0.7511542826586479,0.0011542826586479205,100
182_satimage.csv,0.8,0.8017307113635861,0.001730711363586046,100
182_satimage.csv,0.85,0.8585155233766133,0.008515523376613321,100
182_satimage.csv,0.9,0.889366478062743,0.010633521937256973,100
182_satimage.csv,0.95,0.9494121889303133,0.000587811069686639,100
23_cmc.csv,0.05,0.010802617679490652,0.03919738232050935,100
23_cmc.csv,0.1,4.4552394047661854e-05,0.09995544760595235,100
23_cmc.csv,0.15,4.4552394047661854e-05,0.14995544760595234,100
23_cmc.csv,0.2,0.12939048636104117,0.07060951363895884,100
23_cmc.csv,0.25,4.4552394047661854e-05,0.24995544760595234,100
23_cmc.csv,0.3,0.2035916572906611,0.0964083427093389,100
23_cmc.csv,0.35,0.1607646017117425,0.18923539828825747,100
23_cmc.csv,0.4,0.302454228535501,0.097545771464499,100
23_cmc.csv,0.44,0.30072694766368324,0.13927305233631676,100
23_cmc.csv,0.49,0.1439096289800918,0.3460903710199082,100
23_cmc.csv,0.54,0.26885718692920174,0.2711428130707983,100
23_cmc.csv,0.6,0.458394606892362,0.14160539310763798,100
23_cmc.csv,0.65,4.4552394047661854e-05,0.6499554476059524,100
23_cmc.csv,0.7,0.37815013592668223,0.3218498640733177,100
23_cmc.csv,0.75,0.6182871667841562,0.13171283321584382,100
23_cmc.csv,0.8,0.6713220522448973,0.12867794775510277,100
23_cmc.csv,0.85,0.6555354394226228,0.19446456057737715,100
23_cmc.csv,0.9,0.821817108695409,0.078182891304591,100
23_cmc.csv,0.95,0.6244229443008842,0.32557705569911577,100
28_optdigits.csv,0.05,0.03492251671299092,0.015077483287009086,100
28_optdigits.csv,0.1,0.07374361501811666,0.026256384981883346,100
28_optdigits.csv,0.15,0.11759309046004923,0.03240690953995076,100
28_optdigits.csv,0.2,0.1575939799022908,0.04240602009770922,100
28_optdigits.csv,0.25,0.1927597845973254,0.0572402154026746,100
28_optdigits.csv,0.3,0.20361321288316697,0.09638678711683302,100
28_optdigits.csv,0.35,0.21996482181735033,0.13003517818264965,100
28_optdigits.csv,0.4,0.3184263926660876,0.08157360733391245,100
28_optdigits.csv,0.44,0.3199031478992572,0.12009685210074278,100
28_optdigits.csv,0.49,0.3691652753500665,0.1208347246499335,100
28_optdigits.csv,0.54,0.4046848055132117,0.13531519448678836,100
28_optdigits.csv,0.6,0.4696706085445981,0.1303293914554019,100
28_optdigits.csv,0.65,0.6121524140894199,0.03784758591058013,100
28_optdigits.csv,0.7,0.6346319134474027,0.0653680865525973,100
28_optdigits.csv,0.75,0.6693632928711687,0.08063670712883131,100
28_optdigits.csv,0.8,0.7535464558017904,0.046453544198209684,100
28_optdigits.csv,0.85,0.7416628096583362,0.10833719034166378,100
28_optdigits.csv,0.9,0.8446061276634483,0.055393872336551686,100
28_optdigits.csv,0.95,0.8582523857992692,0.09174761420073074,100
294_satellite_image.csv,0.05,0.04604097875179135,0.003959021248208655,100
294_satellite_image.csv,0.1,0.11267730862894673,0.012677308628946726,100
294_satellite_image.csv,0.15,0.15877696778720868,0.008776967787208684,100
294_satellite_image.csv,0.2,0.2019324721861615,0.0019324721861614935,100
294_satellite_image.csv,0.25,0.2716973204718702,0.021697320471870174,100
294_satellite_image.csv,0.3,0.3217422026896012,0.021742202689601198,100
294_satellite_image.csv,0.35,0.3461368634033665,0.003863136596633454,100
294_satellite_image.csv,0.4,0.40700634853654244,0.007006348536542417,100
294_satellite_image.csv,0.44,0.426318898193922,0.013681101806078011,100
294_satellite_image.csv,0.49,0.5187545501808957,0.028754550180895677,100
294_satellite_image.csv,0.54,0.5637573313572726,0.023757331357272538,100
294_satellite_image.csv,0.6,0.5827105468130509,0.017289453186949078,100
294_satellite_image.csv,0.65,0.6893985882319308,0.039398588231930765,100
294_satellite_image.csv,0.7,0.7020746756858394,0.002074675685839411,100
294_satellite_image.csv,0.75,0.7424858426700256,0.0075141573299744024,100
294_satellite_image.csv,0.8,0.8117736036876005,0.011773603687600498,100
294_satellite_image.csv,0.85,0.8389945369079373,0.011005463092062628,100
294_satellite_image.csv,0.9,0.8873338294695651,0.01266617053043495,100
294_satellite_image.csv,0.95,0.9373519491323093,0.012648050867690608,100
30_page-blocks.csv,0.05,0.13378038087224575,0.08378038087224575,100
30_page-blocks.csv,0.1,0.19510064526026272,0.09510064526026271,100
30_page-blocks.csv,0.15,0.28786068817370086,0.13786068817370087,100
30_page-blocks.csv,0.2,0.3175918836875415,0.11759188368754148,100
30_page-blocks.csv,0.25,0.3141541215465931,0.06415412154659311,100
30_page-blocks.csv,0.3,0.39124375421489826,0.09124375421489828,100
30_page-blocks.csv,0.35,0.39903138570487867,0.049031385704878694,100
30_page-blocks.csv,0.4,0.47549416715852033,0.07549416715852031,100
30_page-blocks.csv,0.44,0.5044362322231275,0.0644362322231275,100
30_page-blocks.csv,0.49,0.5666970143746536,0.0766970143746536,100
30_page-blocks.csv,0.54,0.6326529648467571,0.09265296484675711,100
30_page-blocks.csv,0.6,0.6586794342153195,0.058679434215319515,100
30_page-blocks.csv,0.65,0.7139467796653945,0.06394677966539453,100
30_page-blocks.csv,0.7,0.7645434441433725,0.06454344414337254,100
30_page-blocks.csv,0.75,0.765991875540092,0.01599187554009196,100
30_page-blocks.csv,0.8,0.8439593130481068,0.04395931304810674,100
30_page-blocks.csv,0.85,0.909757846103626,0.059757846103626,100
30_page-blocks.csv,0.9,0.8918966857205674,0.008103314279432672,100
30_page-blocks.csv,0.95,0.9269651770242959,0.023034822975704028,100
312_scene.csv,0.05,0.9999554476059523,0.9499554476059523,100
312_scene.csv,0.1,0.9999554476059523,0.8999554476059524,100
312_scene.csv,0.15,0.9999554476059523,0.8499554476059523,100
312_scene.csv,0.2,0.9999554476059523,0.7999554476059523,100
312_scene.csv,0.25,0.9999554476059523,0.7499554476059523,100
312_scene.csv,0.3,0.9999554476059523,0.6999554476059524,100
312_scene.csv,0.35,0.9999554476059523,0.6499554476059524,100
312_scene.csv,0.4,0.9999554476059523,0.5999554476059523,100
312_scene.csv,0.44,0.9999554476059523,0.5599554476059523,100
312_scene.csv,0.49,0.9999554476059523,0.5099554476059524,100
312_scene.csv,0.54,0.922534862378065,0.382534862378065,100
312_scene.csv,0.6,0.9970888665178428,0.3970888665178428,100
312_scene.csv,0.65,0.9819249273160089,0.33192492731600887,100
312_scene.csv,0.7,0.983267405375224,0.283267405375224,100
312_scene.csv,0.75,0.9967122595619087,0.24671225956190868,100
312_scene.csv,0.8,0.9702300992709181,0.17023009927091803,100
312_scene.csv,0.85,0.9989147315262452,0.14891473152624524,100
312_scene.csv,0.9,0.999618520125967,0.09961852012596695,100
312_scene.csv,0.95,0.993461087763658,0.04346108776365809,100
375_JapaneseVowels.csv,0.05,0.03313944201664493,0.016860557983355076,100
375_JapaneseVowels.csv,0.1,0.09143792231425246,0.008562077685747543,100
375_JapaneseVowels.csv,0.15,0.1277515978305877,0.02224840216941229,100
375_JapaneseVowels.csv,0.2,0.2281165516565376,0.02811655165653759,100
375_JapaneseVowels.csv,0.25,0.23707535379715655,0.012924646202843448,100
375_JapaneseVowels.csv,0.3,0.25649580446368586,0.04350419553631413,100
375_JapaneseVowels.csv,0.35,0.3372134028354611,0.012786597164538893,100
375_JapaneseVowels.csv,0.4,0.3691047119394079,0.030895288060592108,100
375_JapaneseVowels.csv,0.44,0.38958793555716575,0.05041206444283425,100
375_JapaneseVowels.csv,0.49,0.4997810019508913,0.009781001950891322,100
375_JapaneseVowels.csv,0.54,0.5164631148301048,0.023536885169895272,100
375_JapaneseVowels.csv,0.6,0.581256829170358,0.018743170829641942,100
375_JapaneseVowels.csv,0.65,0.6514961315860051,0.001496131586005034,100
375_JapaneseVowels.csv,0.7,0.6737606758271951,0.026239324172804834,100
375_JapaneseVowels.csv,0.75,0.7198377732658882,0.03016222673411184,100
375_JapaneseVowels.csv,0.8,0.7569666363821773,0.04303336361782273,100
375_JapaneseVowels.csv,0.85,0.814562772135827,0.035437227864173027,100
375_JapaneseVowels.csv,0.9,0.8755032558488605,0.02449674415113956,100
375_JapaneseVowels.csv,0.95,0.9411714521964748,0.008828547803525155,100
40733_yeast.csv,0.05,4.4552394047661854e-05,0.049955447605952344,100
40733_yeast.csv,0.1,0.02960074085793224,0.07039925914206777,100
40733_yeast.csv,0.15,4.4552394047661854e-05,0.14995544760595234,100
40733_yeast.csv,0.2,4.4552394047661854e-05,0.19995544760595235,100
40733_yeast.csv,0.25,4.4552394047661854e-05,0.24995544760595234,100
40733_yeast.csv,0.3,4.4552394047661854e-05,0.29995544760595233,100
40733_yeast.csv,0.35,4.4552394047661854e-05,0.3499554476059523,100
40733_yeast.csv,0.4,4.4552394047661854e-05,0.39995544760595236,100
40733_yeast.csv,0.44,4.4552394047661854e-05,0.43995544760595234,100
40733_yeast.csv,0.49,0.00037034177552118915,0.4896296582244788,100
40733_yeast.csv,0.54,4.4552394047661854e-05,0.5399554476059524,100
40733_yeast.csv,0.6,4.4552394047661854e-05,0.5999554476059523,100
40733_yeast.csv,0.65,4.4552394047661854e-05,0.6499554476059524,100
40733_yeast.csv,0.7,4.4552394047661854e-05,0.6999554476059523,100
40733_yeast.csv,0.75,4.4552394047661854e-05,0.7499554476059523,100
40733_yeast.csv,0.8,4.4552394047661854e-05,0.7999554476059524,100
40733_yeast.csv,0.85,4.4552394047661854e-05,0.8499554476059523,100
40733_yeast.csv,0.9,0.15843577650388668,0.7415642234961133,100
40733_yeast.csv,0.95,0.27639504329693754,0.6736049567030624,100
44_spambase.csv,0.05,0.09732724475808935,0.047327244758089346,100
44_spambase.csv,0.1,0.1468249627878056,0.046824962787805596,100
44_spambase.csv,0.15,0.17192586324010983,0.02192586324010984,100
44_spambase.csv,0.2,0.25943725160250486,0.05943725160250485,100
44_spambase.csv,0.25,0.3061728592038294,0.05617285920382942,100
44_spambase.csv,0.3,0.33996567701218233,0.039965677012182343,100
44_spambase.csv,0.35,0.38649330183404307,0.03649330183404309,100
44_spambase.csv,0.4,0.41153748731170414,0.01153748731170412,100
44_spambase.csv,0.44,0.4506859692933109,0.010685969293310893,100
44_spambase.csv,0.49,0.5052926108689789,0.015292610868978929,100
44_spambase.csv,0.54,0.5413550469403038,0.0013550469403037502,100
44_spambase.csv,0.6,0.6192044283539901,0.019204428353990166,100
44_spambase.csv,0.65,0.710719704610299,0.060719704610298963,100
44_spambase.csv,0.7,0.733682756367587,0.033682756367587,100
44_spambase.csv,0.75,0.7773493668562164,0.02734936685621636,100
44_spambase.csv,0.8,0.798611195370402,0.001388804629598006,100
44_spambase.csv,0.85,0.855315838091357,0.00531583809135705,100
44_spambase.csv,0.9,0.8657528631869893,0.034247136813010726,100
44_spambase.csv,0.95,0.9194149983193026,0.030585001680697332,100
4538_GesturePhaseSegmentationProcessed.csv,0.05,0.007096861358673233,0.04290313864132677,100
4538_GesturePhaseSegmentationProcessed.csv,0.1,0.024867428327463487,0.07513257167253652,100
4538_GesturePhaseSegmentationProcessed.csv,0.15,4.4552394047661854e-05,0.14995544760595234,100
4538_GesturePhaseSegmentationProcessed.csv,0.2,0.0186705693806028,0.1813294306193972,100
4538_GesturePhaseSegmentationProcessed.csv,0.25,4.4552394047661854e-05,0.24995544760595234,100
4538_GesturePhaseSegmentationProcessed.csv,0.3,4.4552394047661854e-05,0.29995544760595233,100
4538_GesturePhaseSegmentationProcessed.csv,0.35,4.4552394047661854e-05,0.3499554476059523,100
4538_GesturePhaseSegmentationProcessed.csv,0.4,4.4552394047661854e-05,0.39995544760595236,100
4538_GesturePhaseSegmentationProcessed.csv,0.44,4.4552394047661854e-05,0.43995544760595234,100
4538_GesturePhaseSegmentationProcessed.csv,0.49,4.4552394047661854e-05,0.48995544760595233,100
4538_GesturePhaseSegmentationProcessed.csv,0.54,4.4552394047661854e-05,0.5399554476059524,100
4538_GesturePhaseSegmentationProcessed.csv,0.6,4.4552394047661854e-05,0.5999554476059523,100
4538_GesturePhaseSegmentationProcessed.csv,0.65,4.4552394047661854e-05,0.6499554476059524,100
4538_GesturePhaseSegmentationProcessed.csv,0.7,4.4552394047661854e-05,0.6999554476059523,100
4538_GesturePhaseSegmentationProcessed.csv,0.75,0.11953725425694353,0.6304627457430565,100
4538_GesturePhaseSegmentationProcessed.csv,0.8,0.8089681189855666,0.008968118985566598,100
4538_GesturePhaseSegmentationProcessed.csv,0.85,4.4552394047661854e-05,0.8499554476059523,100
4538_GesturePhaseSegmentationProcessed.csv,0.9,4.4552394047661854e-05,0.8999554476059524,100
4538_GesturePhaseSegmentationProcessed.csv,0.95,0.10767210453587167,0.8423278954641282,100
60_waveform-5000.csv,0.05,0.005620867518956527,0.04437913248104348,100
60_waveform-5000.csv,0.1,0.09384646813589587,0.006153531864104139,100
60_waveform-5000.csv,0.15,0.08774822051824321,0.06225177948175678,100
60_waveform-5000.csv,0.2,0.13890937870317005,0.06109062129682996,100
60_waveform-5000.csv,0.25,0.1394487063170517,0.1105512936829483,100
60_waveform-5000.csv,0.3,0.1918588603555823,0.10814113964441768,100
60_waveform-5000.csv,0.35,0.22504237120495296,0.12495762879504702,100
60_waveform-5000.csv,0.4,0.2708169756074557,0.1291830243925443,100
60_waveform-5000.csv,0.44,0.2007868252115868,0.2392131747884132,100
60_waveform-5000.csv,0.49,0.4231759448786985,0.06682405512130152,100
60_waveform-5000.csv,0.54,0.020528170899682216,0.5194718291003179,100
60_waveform-5000.csv,0.6,0.3577511322821481,0.24224886771785187,100
60_waveform-5000.csv,0.65,0.4896316086235656,0.16036839137643444,100
60_waveform-5000.csv,0.7,0.5923565609302155,0.10764343906978446,100
60_waveform-5000.csv,0.75,0.6166090719294,0.13339092807060005,100
60_waveform-5000.csv,0.8,0.7214341369522703,0.07856586304772972,100
60_waveform-5000.csv,0.85,0.8273656492748589,0.022634350725141084,100
60_waveform-5000.csv,0.9,0.9385410118492767,0.03854101184927672,100
60_waveform-5000.csv,0.95,0.9501745830718145,0.00017458307181450472,100
679_rmftsa_sleepdata.csv,0.05,0.20413009026723555,0.15413009026723556,100
679_rmftsa_sleepdata.csv,0.1,0.17896982406937612,0.07896982406937611,100
679_rmftsa_sleepdata.csv,0.15,0.1945108916456963,0.0445108916456963,100
679_rmftsa_sleepdata.csv,0.2,0.19004463650922315,0.009955363490776858,100
679_rmftsa_sleepdata.csv,0.25,0.24207567205563657,0.00792432794436343,100
679_rmftsa_sleepdata.csv,0.3,0.21267972228549448,0.08732027771450551,100
679_rmftsa_sleepdata.csv,0.35,0.24324359522723515,0.10675640477276482,100
679_rmftsa_sleepdata.csv,0.4,0.34339556416941724,0.05660443583058278,100
679_rmftsa_sleepdata.csv,0.44,0.22207971857865344,0.21792028142134656,100
679_rmftsa_sleepdata.csv,0.49,0.4506107871283555,0.039389212871644486,100
679_rmftsa_sleepdata.csv,0.54,0.336897011224607,0.203102988775393,100
679_rmftsa_sleepdata.csv,0.6,0.533981628444678,0.06601837155532198,100
679_rmftsa_sleepdata.csv,0.65,0.5594973676190926,0.09050263238090739,100
679_rmftsa_sleepdata.csv,0.7,0.6332972342325558,0.06670276576744416,100
679_rmftsa_sleepdata.csv,0.75,0.4892643124218562,0.2607356875781438,100
679_rmftsa_sleepdata.csv,0.8,0.537430009305033,0.262569990694967,100
679_rmftsa_sleepdata.csv,0.85,4.4552394047661854e-05,0.8499554476059523,100
679_rmftsa_sleepdata.csv,0.9,0.6260024006338093,0.2739975993661907,100
679_rmftsa_sleepdata.csv,0.95,0.6799705410057898,0.27002945899421016,100
AedesQuinx.csv,0.05,0.0920304604534469,0.0420304604534469,100
AedesQuinx.csv,0.1,0.16775450258612506,0.06775450258612506,100
AedesQuinx.csv,0.15,0.2672966131539102,0.11729661315391018,100
AedesQuinx.csv,0.2,0.16143575916348002,0.03856424083651999,100
AedesQuinx.csv,0.25,0.33141167513935577,0.08141167513935577,100
AedesQuinx.csv,0.3,0.2845238854449841,0.015476114555015907,100
AedesQuinx.csv,0.35,0.4237530267307978,0.07375302673079781,100
AedesQuinx.csv,0.4,0.504643679307912,0.10464367930791196,100
AedesQuinx.csv,0.44,0.48338373631535636,0.04338373631535636,100
AedesQuinx.csv,0.49,0.4305611105875985,0.0594388894124015,100
AedesQuinx.csv,0.54,0.5777387279533953,0.03773872795339528,100
AedesQuinx.csv,0.6,0.6467285413942101,0.04672854139421012,100
AedesQuinx.csv,0.65,0.6035828532773451,0.046417146722654956,100
AedesQuinx.csv,0.7,0.7417892444797252,0.04178924447972521,100
AedesQuinx.csv,0.75,0.6703199076054713,0.07968009239452867,100
AedesQuinx.csv,0.8,0.7839886728557365,0.016011327144263565,100
AedesQuinx.csv,0.85,0.8101690757559743,0.03983092424402568,100
AedesQuinx.csv,0.9,0.868280210860656,0.031719789139344035,100
AedesQuinx.csv,0.95,0.9440093029184154,0.005990697081584506,100
AedesSex.csv,0.05,0.0436557070964476,0.006344292903552401,100
AedesSex.csv,0.1,0.11777438911824903,0.017774389118249023,100
AedesSex.csv,0.15,0.1475242020616458,0.0024757979383542017,100
AedesSex.csv,0.2,0.20185729002120611,0.0018572900212061039,100
AedesSex.csv,0.25,0.26105866071468814,0.01105866071468814,100
AedesSex.csv,0.3,0.29959738784506473,0.0004026121549352557,100
AedesSex.csv,0.35,0.3540694033632964,0.00406940336329642,100
AedesSex.csv,0.4,0.44828879814600237,0.04828879814600234,100
AedesSex.csv,0.44,0.4390147390492259,0.000985260950774114,100
AedesSex.csv,0.49,0.48032020449506385,0.00967979550493614,100
AedesSex.csv,0.54,0.5372504074665284,0.002749592533471623,100
AedesSex.csv,0.6,0.6090200794936028,0.00902007949360284,100
AedesSex.csv,0.65,0.6444833834695091,0.005516616530490959,100
AedesSex.csv,0.7,0.6660017740873008,0.03399822591269919,100
AedesSex.csv,0.75,0.7315023648133862,0.018497635186613848,100
AedesSex.csv,0.8,0.7851837451424578,0.014816254857542233,100
AedesSex.csv,0.85,0.837737824382674,0.01226217561732601,100
AedesSex.csv,0.9,0.8978117094422892,0.002188290557710859,100
AedesSex.csv,0.95,0.9470864691200407,0.0029135308799592696,100
ArabicDigit.csv,0.05,0.05174946906087226,0.0017494690608722552,100
ArabicDigit.csv,0.1,0.09741774180849866,0.0025822581915013465,100
ArabicDigit.csv,0.15,0.15152163733724405,0.0015216373372440584,100
ArabicDigit.csv,0.2,0.19344042683607698,0.006559573163923027,100
ArabicDigit.csv,0.25,0.24158616132767735,0.008413838672322649,100
ArabicDigit.csv,0.3,0.31681258117285993,0.01681258117285994,100
ArabicDigit.csv,0.35,0.352606522826268,0.0026065228262679985,100
ArabicDigit.csv,0.4,0.4244907517244229,0.024490751724422888,100
ArabicDigit.csv,0.44,0.4377010199084342,0.0022989800915658165,100
ArabicDigit.csv,0.49,0.5045768507168406,0.014576850716840561,100
ArabicDigit.csv,0.54,0.54318529471977,0.0031852947197699155,100
ArabicDigit.csv,0.6,0.5943613642771137,0.005638635722886254,100
ArabicDigit.csv,0.65,0.6574934660188855,0.007493466018885453,100
ArabicDigit.csv,0.7,0.7132941567057121,0.013294156705712101,100
ArabicDigit.csv,0.75,0.7599299878588962,0.009929987858896205,100
ArabicDigit.csv,0.8,0.8157997536936092,0.015799753693609198,100
ArabicDigit.csv,0.85,0.8468774132803587,0.0031225867196412738,100
ArabicDigit.csv,0.9,0.8981143524627926,0.0018856475372074355,100
ArabicDigit.csv,0.95,0.9586300932629755,0.008630093262975591,100
BNG.csv,0.05,0.08572423073614599,0.03572423073614599,100
BNG.csv,0.1,0.11621998262992647,0.016219982629926466,100
BNG.csv,0.15,0.15740254383411723,0.007402543834117231,100
BNG.csv,0.2,0.20069284750539246,0.0006928475053924465,100
BNG.csv,0.25,0.25606459472012494,0.006064594720124938,100
BNG.csv,0.3,0.30995042036578585,0.009950420365785861,100
BNG.csv,0.35,0.35554446177677085,0.00554446177677087,100
BNG.csv,0.4,0.4284037566238746,0.028403756623874565,100
BNG.csv,0.44,0.44220276413760234,0.002202764137602342,100
BNG.csv,0.49,0.5198207620642276,0.02982076206422757,100
BNG.csv,0.54,0.5300352760415717,0.00996472395842829,100
BNG.csv,0.6,0.6163420186142979,0.01634201861429796,100
BNG.csv,0.65,0.6657569099528277,0.015756909952827636,100
BNG.csv,0.7,0.6639997552650306,0.03600024473496932,100
BNG.csv,0.75,0.7522978738708997,0.002297873870899747,100
BNG.csv,0.8,0.8238822035267328,0.02388220352673276,100
BNG.csv,0.85,0.8452717160659299,0.004728283934070099,100
BNG.csv,0.9,0.8987597965699188,0.0012402034300812437,100
BNG.csv,0.95,0.9496681911632983,0.0003318088367016969,100
BNG_breast-w.csv,0.05,0.05410341481415125,0.004103414814151246,100
BNG_breast-w.csv,0.1,0.10397885954104383,0.003978859541043822,100
BNG_breast-w.csv,0.15,0.19378569701289705,0.04378569701289706,100
BNG_breast-w.csv,0.2,0.2320812878025934,0.032081287802593395,100
BNG_breast-w.csv,0.25,0.2816740060661177,0.0316740060661177,100
BNG_breast-w.csv,0.3,0.32672326585150824,0.02672326585150825,100
BNG_breast-w.csv,0.35,0.3840523396861397,0.03405233968613974,100
BNG_breast-w.csv,0.4,0.42247272188554186,0.022472721885541835,100
BNG_breast-w.csv,0.44,0.49337647337524193,0.05337647337524193,100
BNG_breast-w.csv,0.49,0.5111356149278374,0.021135614927837443,100
BNG_breast-w.csv,0.54,0.5387915983399173,0.0012084016600827363,100
BNG_breast-w.csv,0.6,0.5906208129553115,0.00937918704468843,100
BNG_breast-w.csv,0.65,0.6675648060757402,0.01756480607574018,100
BNG_breast-w.csv,0.7,0.7258115238764711,0.02581152387647112,100
BNG_breast-w.csv,0.75,0.7591750580924965,0.009175058092496524,100
BNG_breast-w.csv,0.8,0.7889470818431557,0.011052918156844393,100
BNG_breast-w.csv,0.85,0.819551256164638,0.030448743835362002,100
BNG_breast-w.csv,0.9,0.8863082977507201,0.013691702249279958,100
BNG_breast-w.csv,0.95,0.9365255326784632,0.013474467321536787,100
HTRU.csv,0.05,0.22143318676659463,0.17143318676659464,100
HTRU.csv,0.1,0.21807637026711424,0.11807637026711423,100
HTRU.csv,0.15,0.2490771809510528,0.0990771809510528,100
HTRU.csv,0.2,0.3679033744722736,0.1679033744722736,100
HTRU.csv,0.25,0.38093062109046694,0.13093062109046694,100
HTRU.csv,0.3,0.39890608209661965,0.09890608209661966,100
HTRU.csv,0.35,0.46427004903157904,0.11427004903157906,100
HTRU.csv,0.4,0.5086880830421399,0.10868808304213984,100
HTRU.csv,0.44,0.5158627452153943,0.07586274521539432,100
HTRU.csv,0.49,0.53781061901512,0.04781061901511996,100
HTRU.csv,0.54,0.6821744772928924,0.14217447729289234,100
HTRU.csv,0.6,0.6772771007888839,0.07727710078888395,100
HTRU.csv,0.65,0.6901122314383438,0.04011223143834375,100
HTRU.csv,0.7,0.7215615289540004,0.02156152895400043,100
HTRU.csv,0.75,0.7636201682450758,0.013620168245075837,100
HTRU.csv,0.8,0.8414043743791886,0.041404374379188535,100
HTRU.csv,0.85,0.877044018438432,0.02704401843843207,100
HTRU.csv,0.9,0.9178550227817239,0.017855022781723906,100
HTRU.csv,0.95,0.932113361970235,0.01788663802976498,100
MagicTelescope.csv,0.05,0.05467432937928153,0.004674329379281528,100
MagicTelescope.csv,0.1,0.12464989300567844,0.024649893005678436,100
MagicTelescope.csv,0.15,0.1249553205508099,0.025044679449190088,100
MagicTelescope.csv,0.2,0.1467332475078716,0.05326675249212842,100
MagicTelescope.csv,0.25,0.20928618078858918,0.04071381921141082,100
MagicTelescope.csv,0.3,0.23025710057904974,0.06974289942095024,100
MagicTelescope.csv,0.35,0.3111723263331995,0.038827673666800455,100
MagicTelescope.csv,0.4,0.32918943012270463,0.07081056987729539,100
MagicTelescope.csv,0.44,0.30759420674772203,0.13240579325227797,100
MagicTelescope.csv,0.49,0.38760045934984716,0.10239954065015283,100
MagicTelescope.csv,0.54,0.41119639392182605,0.12880360607817398,100
MagicTelescope.csv,0.6,0.5134430612952391,0.08655693870476089,100
MagicTelescope.csv,0.65,0.507528257833766,0.14247174216623404,100
MagicTelescope.csv,0.7,0.4794192047937911,0.22058079520620888,100
MagicTelescope.csv,0.75,0.6923389646612065,0.05766103533879352,100
MagicTelescope.csv,0.8,0.6333195104295796,0.16668048957042048,100
MagicTelescope.csv,0.85,0.653437974492499,0.19656202550750101,100
MagicTelescope.csv,0.9,0.7702186615585589,0.12978133844144113,100
MagicTelescope.csv,0.95,0.7744089904269407,0.1755910095730593,100
abalone.csv,0.05,0.1205457960247383,0.0705457960247383,100
abalone.csv,0.1,0.2133900996578466,0.1133900996578466,100
abalone.csv,0.15,0.10566730118897352,0.04433269881102647,100
abalone.csv,0.2,0.23391414675371386,0.03391414675371385,100
abalone.csv,0.25,0.26584148149480463,0.015841481494804632,100
abalone.csv,0.3,0.31252208113841495,0.012522081138414964,100
abalone.csv,0.35,0.4262520696028505,0.07625206960285053,100
abalone.csv,0.4,0.34837114665809416,0.05162885334190587,100
abalone.csv,0.44,0.3667027657674443,0.07329723423255569,100
abalone.csv,0.49,0.3238318198286347,0.1661681801713653,100
abalone.csv,0.54,0.6397599323438873,0.09975993234388725,100
abalone.csv,0.6,0.550930055679455,0.04906994432054501,100
abalone.csv,0.65,0.5196575193079124,0.13034248069208765,100
abalone.csv,0.7,0.6045725124875064,0.09542748751249353,100
abalone.csv,0.75,0.6109405367614867,0.13905946323851326,100
abalone.csv,0.8,0.6517597259994208,0.14824027400057926,100
abalone.csv,0.85,0.7836414774411854,0.06635852255881458,100
abalone.csv,0.9,0.7854680712118929,0.11453192878810714,100
abalone.csv,0.95,0.9082116191563981,0.04178838084360181,100
ailerons.csv,0.05,0.06283322175545131,0.012833221755451305,100
ailerons.csv,0.1,0.08371942738924784,0.016280572610752164,100
ailerons.csv,0.15,0.14337732794007602,0.0066226720599239786,100
ailerons.csv,0.2,0.19884196528353548,0.0011580347164645288,100
ailerons.csv,0.25,0.2762318005406223,0.026231800540622296,100
ailerons.csv,0.3,0.2679601349170194,0.03203986508298057,100
ailerons.csv,0.35,0.3293007009139666,0.02069929908603335,100
ailerons.csv,0.4,0.39761873980044843,0.0023812601995515936,100
ailerons.csv,0.44,4.4552394047661854e-05,0.43995544760595234,100
ailerons.csv,0.49,0.46641616700334715,0.023583832996652843,100
ailerons.csv,0.54,0.4688777955449738,0.07112220445502626,100
ailerons.csv,0.6,0.6070383463683294,0.007038346368329451,100
ailerons.csv,0.65,0.5900071733404206,0.05999282665957939,100
ailerons.csv,0.7,0.6153467903548805,0.08465320964511946,100
ailerons.csv,0.75,0.6440920707428834,0.10590792925711656,100
ailerons.csv,0.8,0.7091140073958702,0.09088599260412988,100
ailerons.csv,0.85,0.8504553207633745,0.00045532076337451155,100
ailerons.csv,0.9,0.8548083584779079,0.045191641522092096,100
ailerons.csv,0.95,0.9683534819503508,0.018353481950350803,100
anuranCalls.csv,0.05,0.05889798688643552,0.008897986886435519,100
anuranCalls.csv,0.1,0.1028280242139396,0.0028280242139396006,100
anuranCalls.csv,0.15,0.13868856780365496,0.011311432196345034,100
anuranCalls.csv,0.2,0.21284888215664421,0.012848882156644204,100
