arquivo_moss,dataset,prevalencia_real,prev_moss,erro_moss,erro_dys,n_amostras,var_scores,entropy,prev_dyssyn,erro_dyssyn
moss_5_95.pkl,1504_steel-plates-fault.csv,0.25,0.235778667,0.014221333,0.004,100,0.102953582,2.366021142,0.230529114,0.019470886
moss_5_95.pkl,1504_steel-plates-fault.csv,0.3,0.293517,0.006483,0.008,100,0.127279799,2.369700869,0.310484462,0.010484462
moss_5_95.pkl,1504_steel-plates-fault.csv,0.35,0.346406333,0.003593667,0.039,100,0.122596857,2.504412861,0.353462895,0.003462895
moss_5_95.pkl,1504_steel-plates-fault.csv,0.4,0.421209,0.021209,0.022,100,0.129152021,2.577476576,0.390462711,0.009537289
moss_5_95.pkl,1504_steel-plates-fault.csv,0.44,0.473949333,0.033949333,0.033,100,0.141400777,2.432943979,0.489907625,0.049907625
moss_5_95.pkl,1504_steel-plates-fault.csv,0.49,0.487001,0.002999,0.034,100,0.130977488,2.559646503,0.522783648,0.032783648
moss_5_95.pkl,1504_steel-plates-fault.csv,0.54,0.558285667,0.018285667,0.047,100,0.139744667,2.477528617,0.556259982,0.016259982
moss_5_95.pkl,1504_steel-plates-fault.csv,0.6,0.623141667,0.023141667,0.065,100,0.147611746,2.20707764,0.618585459,0.018585459
moss_5_95.pkl,1504_steel-plates-fault.csv,0.65,0.658621,0.008621,0.073,100,0.133967093,2.296767453,0.689420864,0.039420864
moss_5_95.pkl,1504_steel-plates-fault.csv,0.7,0.717698,0.017698,0.006,100,0.122015434,2.227449021,0.705614665,0.005614665
moss_5_95.pkl,1504_steel-plates-fault.csv,0.75,0.746565,0.003435,0.012,100,0.108832323,2.30696225,0.825560298,0.075560298
moss_5_95.pkl,1504_steel-plates-fault.csv,0.8,0.829937,0.029937,0.039,100,0.093013639,2.218402199,0.815479707,0.015479707
moss_5_95.pkl,1504_steel-plates-fault.csv,0.85,0.851542667,0.001542667,0.038,100,0.083295738,2.152331342,0.898970724,0.048970724
moss_5_95.pkl,1504_steel-plates-fault.csv,0.9,0.914516333,0.014516333,0.049,100,0.060066204,1.948888658,0.927916273,0.027916273
moss_5_95.pkl,1504_steel-plates-fault.csv,0.95,0.965067333,0.015067333,0.017,100,0.036360501,1.945492303,0.976613438,0.026613438
moss_5_95.pkl,1507_twonorm.csv,0.05,0.035269333,0.014730667,0.025,100,0.039191804,2.25443862,0.043324001,0.006675999
moss_5_95.pkl,1507_twonorm.csv,0.1,0.110416333,0.010416333,0.019,100,0.062970723,2.412925569,0.080817499,0.019182501
moss_5_95.pkl,1507_twonorm.csv,0.15,0.142902667,0.007097333,0.008,100,0.072705532,2.425555681,0.121806473,0.028193527
moss_5_95.pkl,1507_twonorm.csv,0.2,0.182886,0.017114,0.039,100,0.086582596,2.498763615,0.152346292,0.047653708
moss_5_95.pkl,1507_twonorm.csv,0.25,0.236617667,0.013382333,0.046,100,0.091428093,2.670436664,0.217342983,0.032657017
moss_5_95.pkl,1507_twonorm.csv,0.3,0.297529,0.002471,0.045,100,0.11962016,2.523157746,0.291173147,0.008826853
moss_5_95.pkl,1507_twonorm.csv,0.35,0.331996,0.018004,0.041,100,0.112952404,2.649056667,0.358710733,0.008710733
moss_5_95.pkl,1507_twonorm.csv,0.4,0.408566333,0.008566333,0.035,100,0.118383667,2.741534249,0.406678471,0.006678471
moss_5_95.pkl,1507_twonorm.csv,0.44,0.432012667,0.007987333,0.029,100,0.122436528,2.67691943,0.403132632,0.036867368
moss_5_95.pkl,1507_twonorm.csv,0.49,0.457196333,0.032803667,0.051,100,0.122252222,2.76762028,0.494710174,0.004710174
moss_5_95.pkl,1507_twonorm.csv,0.54,0.54523,0.00523,0.032,100,0.127502501,2.633360477,0.525192194,0.014807806
moss_5_95.pkl,1507_twonorm.csv,0.6,0.592694333,0.007305667,0.032,100,0.112079932,2.779287361,0.595595561,0.004404439
moss_5_95.pkl,1507_twonorm.csv,0.65,0.623556667,0.026443333,0.031,100,0.113399404,2.803161678,0.683094154,0.033094154
moss_5_95.pkl,1507_twonorm.csv,0.7,0.688070333,0.011929667,0.011,100,0.106408284,2.695486807,0.705213008,0.005213008
moss_5_95.pkl,1507_twonorm.csv,0.75,0.764056333,0.014056333,0.012,100,0.091791666,2.659321223,0.772042166,0.022042166
moss_5_95.pkl,1507_twonorm.csv,0.8,0.807406,0.007406,0.014,100,0.086674083,2.61995559,0.861333708,0.061333708
moss_5_95.pkl,1507_twonorm.csv,0.85,0.828911,0.021089,0,100,0.079423861,2.489186115,0.868280211,0.018280211
moss_5_95.pkl,1507_twonorm.csv,0.9,0.9146,0.0146,0.027,100,0.058123434,2.38842586,0.907019345,0.007019345
moss_5_95.pkl,1507_twonorm.csv,0.95,0.967159,0.017159,0.034,100,0.036292796,2.271780582,0.967749153,0.017749153
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.05,0.060383667,0.010383667,0.014,100,0.047160306,0.386857771,0.055540648,0.005540648
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.1,0.121212667,0.021212667,0.026,100,0.086922556,0.453500634,0.103684396,0.003684396
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.15,0.127324,0.022676,0.038,100,0.126461671,0.517462008,0.151371273,0.001371273
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.2,0.182548,0.017452,0.045,100,0.157455662,0.633630952,0.203663334,0.003663334
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.25,0.236450333,0.013549667,0.058,100,0.185886182,0.562335145,0.248224681,0.001775319
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.3,0.301712667,0.001712667,0.066,100,0.208895488,0.663277483,0.314712767,0.014712767
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.35,0.344722333,0.005277667,0.072,100,0.225537333,0.647446639,0.351197358,0.001197358
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.4,0.388586,0.011414,0.07,100,0.235903529,0.752417764,0.425080505,0.025080505
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.44,0.418039333,0.021960667,0.084,100,0.240320667,0.783820884,0.441624295,0.001624295
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.49,0.4874,0.0026,0.071,100,0.243537338,0.971955715,0.485445087,0.004554913
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.54,0.541046667,0.001046667,0.08,100,0.244223951,0.78934841,0.523105957,0.016894043
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.6,0.608730667,0.008730667,0.075,100,0.23701364,0.774561458,0.606815845,0.006815845
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.65,0.652093,0.002093,0.079,100,0.221793861,0.847384289,0.650104147,0.000104147
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.7,0.698288667,0.001711333,0.073,100,0.208349639,0.654707726,0.69895516,0.00104484
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.75,0.74531,0.00469,0.069,100,0.186080821,0.615443061,0.73706429,0.01293571
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.8,0.817366667,0.017366667,0.043,100,0.157026368,0.619176523,0.796587945,0.003412055
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.85,0.866468333,0.016468333,0.043,100,0.126843662,0.606500472,0.841912637,0.008087363
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.9,0.877192667,0.022807333,0.029,100,0.089553177,0.420992336,0.895449791,0.004550209
moss_5_95.pkl,1526_wall-robot-navigation.csv,0.95,0.939616333,0.010383667,0.016,100,0.04724364,0.254001195,0.940762997,0.009237003
moss_5_95.pkl,1535_volcanoes-b5.csv,0.05,0.826915,0.776915,0.339,100,0.108229888,2.514626222,0.700480579,0.650480579
moss_5_95.pkl,1535_volcanoes-b5.csv,0.1,0.793408,0.693408,0.43,100,0.122568462,2.221888538,0.638933451,0.538933451
moss_5_95.pkl,1535_volcanoes-b5.csv,0.15,0.80514,0.65514,0.318,100,0.114924396,2.316224615,0.87295113,0.72295113
moss_5_95.pkl,1535_volcanoes-b5.csv,0.2,0.806301667,0.606301667,0.407,100,0.118418954,2.040433669,0.633551757,0.433551757
moss_5_95.pkl,1535_volcanoes-b5.csv,0.25,0.806137667,0.556137667,0.274,100,0.11530891,2.249016412,0.724282624,0.474282624
moss_5_95.pkl,1535_volcanoes-b5.csv,0.3,0.825752333,0.525752333,0.274,100,0.108797034,2.131367603,0.784803135,0.484803135
moss_5_95.pkl,1535_volcanoes-b5.csv,0.35,0.789720667,0.439720667,0.355,100,0.108016946,1.836946669,0.826932308,0.476932308
moss_5_95.pkl,1535_volcanoes-b5.csv,0.4,0.839980667,0.439980667,0.316,100,0.080305249,1.792786493,0.743006636,0.343006636
moss_5_95.pkl,1535_volcanoes-b5.csv,0.44,0.794673,0.354673,0.191,100,0.099318444,2.05554035,0.802414747,0.362414747
moss_5_95.pkl,1535_volcanoes-b5.csv,0.49,0.800959333,0.310959333,0.252,100,0.101740271,1.713043861,0.846369151,0.356369151
moss_5_95.pkl,1535_volcanoes-b5.csv,0.54,0.832447333,0.292447333,0.253,100,0.088407951,1.590153188,0.866915837,0.326915837
moss_5_95.pkl,1535_volcanoes-b5.csv,0.6,0.845262333,0.245262333,0.184,100,0.086691182,1.647391957,0.885531937,0.285531937
moss_5_95.pkl,1535_volcanoes-b5.csv,0.65,0.890587667,0.240587667,0.182,100,0.06650091,1.471568936,0.90683139,0.25683139
moss_5_95.pkl,1535_volcanoes-b5.csv,0.7,0.859683,0.159683,0.235,100,0.074199123,1.209831706,0.976699759,0.276699759
moss_5_95.pkl,1535_volcanoes-b5.csv,0.75,0.965150333,0.215150333,0.167,100,0.038159,1.206851857,0.957773721,0.207773721
moss_5_95.pkl,1535_volcanoes-b5.csv,0.8,0.965234333,0.165234333,0.094,100,0.03751339,1.097482669,0.970490974,0.170490974
moss_5_95.pkl,1535_volcanoes-b5.csv,0.85,0.979374333,0.129374333,0.102,100,0.028042323,0.946247139,0.985135343,0.135135343
moss_5_95.pkl,1535_volcanoes-b5.csv,0.9,0.979458,0.079458,0.025,100,0.028111168,0.941824017,0.938092024,0.038092024
moss_5_95.pkl,1535_volcanoes-b5.csv,0.95,0.989749,0.039749,0.048,100,0.018485657,0.659744539,0.997088867,0.047088867
moss_5_95.pkl,1538_volcanoes-d1.csv,0.05,0.986988,0.936988,0.387,100,0.035612688,2.441760807,0.998469556,0.948469556
moss_5_95.pkl,1538_volcanoes-d1.csv,0.1,0.985147333,0.885147333,0.444,100,0.03668731,2.301516206,0.999450056,0.899450056
moss_5_95.pkl,1538_volcanoes-d1.csv,0.15,0.968497667,0.818497667,0.455,100,0.036286972,2.233438444,0.998914732,0.848914732
moss_5_95.pkl,1538_volcanoes-d1.csv,0.2,0.983473,0.783473,0.234,100,0.039583049,2.417116782,0.999027505,0.799027505
moss_5_95.pkl,1538_volcanoes-d1.csv,0.25,0.985983667,0.735983667,0.358,100,0.037854306,2.163581329,0.996025048,0.746025048
moss_5_95.pkl,1538_volcanoes-d1.csv,0.3,0.985231,0.685231,0.345,100,0.034860404,2.145548623,0.995475278,0.695475278
moss_5_95.pkl,1538_volcanoes-d1.csv,0.35,0.969418,0.619418,0.254,100,0.029570551,2.210150136,0.996182373,0.646182373
moss_5_95.pkl,1538_volcanoes-d1.csv,0.4,0.985482,0.585482,0.206,100,0.035784284,2.18280536,0.998224692,0.598224692
moss_5_95.pkl,1538_volcanoes-d1.csv,0.44,0.969585333,0.529585333,0.191,100,0.03110496,2.182175993,0.99647018,0.55647018
moss_5_95.pkl,1538_volcanoes-d1.csv,0.49,0.972513667,0.482513667,0.176,100,0.029018316,2.090763952,0.997440065,0.507440065
moss_5_95.pkl,1538_volcanoes-d1.csv,0.54,0.988828667,0.448828667,0.242,100,0.023999827,1.869232901,0.994326466,0.454326466
moss_5_95.pkl,1538_volcanoes-d1.csv,0.6,0.972597333,0.372597333,0.019,100,0.036097222,2.182710465,0.99668163,0.39668163
moss_5_95.pkl,1538_volcanoes-d1.csv,0.65,0.981047667,0.331047667,0.165,100,0.027756027,1.808599001,0.994977892,0.344977892
moss_5_95.pkl,1538_volcanoes-d1.csv,0.7,0.989749,0.289749,0.258,100,0.016473932,1.499223501,0.997342606,0.297342606
moss_5_95.pkl,1538_volcanoes-d1.csv,0.75,0.989832667,0.239832667,0.104,100,0.016841373,1.655757585,0.996998369,0.246998369
moss_5_95.pkl,1538_volcanoes-d1.csv,0.8,0.989832667,0.189832667,0.092,100,0.016472554,1.670853937,0.997342606,0.197342606
moss_5_95.pkl,1538_volcanoes-d1.csv,0.85,0.989749,0.139749,0.15,100,0.010641556,1.37087786,0.997631936,0.147631936
moss_5_95.pkl,1538_volcanoes-d1.csv,0.9,0.989749,0.089749,0.087,100,0.015879444,1.277938941,0.99760966,0.09760966
moss_5_95.pkl,1538_volcanoes-d1.csv,0.95,0.989749,0.039749,0.05,100,0.015349707,1.18343807,0.997442849,0.047442849
moss_5_95.pkl,1539_volcanoes-d2.csv,0.05,0.967995667,0.917995667,0.602,100,0.031661667,2.08823347,0.996756812,0.946756812
moss_5_95.pkl,1539_volcanoes-d2.csv,0.1,0.960935667,0.860935667,0.304,100,0.052311778,2.412832463,0.97295596,0.87295596
moss_5_95.pkl,1539_volcanoes-d2.csv,0.15,0.984561,0.834561,0.377,100,0.039288262,2.211384896,0.988188841,0.838188841
moss_5_95.pkl,1539_volcanoes-d2.csv,0.2,0.964647,0.764647,0.432,100,0.039777479,2.136295135,0.984705395,0.784705395
moss_5_95.pkl,1539_volcanoes-d2.csv,0.25,0.985733,0.735733,0.217,100,0.03371956,2.336304404,0.993555762,0.743555762
moss_5_95.pkl,1539_volcanoes-d2.csv,0.3,0.965391,0.665391,0.204,100,0.042503329,2.308208441,0.995112942,0.695112942
moss_5_95.pkl,1539_volcanoes-d2.csv,0.35,0.969166667,0.619166667,0.321,100,0.038139834,2.093843615,0.994977892,0.644977892
moss_5_95.pkl,1539_volcanoes-d2.csv,0.4,0.964981,0.564981,0.241,100,0.039949221,2.063591012,0.9923287,0.5923287
moss_5_95.pkl,1539_volcanoes-d2.csv,0.44,0.966573333,0.526573333,0.175,100,0.034352404,2.12891682,0.996806237,0.556806237
moss_5_95.pkl,1539_volcanoes-d2.csv,0.49,0.965066333,0.475066333,0.242,100,0.038790954,1.858896395,0.992266048,0.502266048
moss_5_95.pkl,1539_volcanoes-d2.csv,0.54,0.987573667,0.447573667,0.257,100,0.024884234,1.775570198,0.980392289,0.440392289
moss_5_95.pkl,1539_volcanoes-d2.csv,0.6,0.963387333,0.363387333,0.168,100,0.041315434,1.848252382,0.988470774,0.388470774
moss_5_95.pkl,1539_volcanoes-d2.csv,0.65,0.965736667,0.315736667,0.144,100,0.029154154,1.713084332,0.992827956,0.342827956
moss_5_95.pkl,1539_volcanoes-d2.csv,0.7,0.984561667,0.284561667,0.123,100,0.026306812,1.659445606,0.997061021,0.297061021
moss_5_95.pkl,1539_volcanoes-d2.csv,0.75,0.965067333,0.215067333,0.225,100,0.032398889,1.332659725,0.993589176,0.243589176
moss_5_95.pkl,1539_volcanoes-d2.csv,0.8,0.988494,0.188494,0.147,100,0.024273516,1.476874303,0.985455911,0.185455911
moss_5_95.pkl,1539_volcanoes-d2.csv,0.85,0.989832667,0.139832667,0.002,100,0.017118493,1.568971099,0.996806237,0.146806237
moss_5_95.pkl,1539_volcanoes-d2.csv,0.9,0.989749,0.089749,0.071,100,0.01511499,1.32302759,0.997569284,0.097569284
moss_5_95.pkl,1539_volcanoes-d2.csv,0.95,0.989749,0.039749,0.05,100,0.009459351,1.138031931,0.997750626,0.047750626
moss_5_95.pkl,1540_volcanoes-d3.csv,0.05,0.985816667,0.935816667,0.483,100,0.034508556,2.240623573,0.998360959,0.948360959
moss_5_95.pkl,1540_volcanoes-d3.csv,0.1,0.986318667,0.886318667,0.421,100,0.035584818,2.405807733,0.999955448,0.899955448
moss_5_95.pkl,1540_volcanoes-d3.csv,0.15,0.986485667,0.836485667,0.371,100,0.041752021,2.326245439,0.995961004,0.845961004
moss_5_95.pkl,1540_volcanoes-d3.csv,0.2,0.986318333,0.786318333,0.325,100,0.041471417,2.412755014,0.997750626,0.797750626
moss_5_95.pkl,1540_volcanoes-d3.csv,0.25,0.986486,0.736486,0.303,100,0.039793529,2.309699581,0.997631936,0.747631936
moss_5_95.pkl,1540_volcanoes-d3.csv,0.3,0.973674333,0.673674333,0.264,100,0.047736021,2.35397332,0.999810652,0.699810652
moss_5_95.pkl,1540_volcanoes-d3.csv,0.35,0.97042,0.62042,0.319,100,0.040196778,2.146082792,0.99446963,0.64446963
moss_5_95.pkl,1540_volcanoes-d3.csv,0.4,0.966489667,0.566489667,0.294,100,0.029286732,2.086407683,0.995411234,0.595411234
moss_5_95.pkl,1540_volcanoes-d3.csv,0.44,0.970254667,0.530254667,0.261,100,0.030916679,2.085110276,0.997229833,0.557229833
moss_5_95.pkl,1540_volcanoes-d3.csv,0.49,0.971342333,0.481342333,0.245,100,0.034631333,1.973161437,0.996298236,0.506298236
moss_5_95.pkl,1540_volcanoes-d3.csv,0.54,0.964059333,0.424059333,0.291,100,0.040079471,1.770472138,0.997292485,0.457292485
moss_5_95.pkl,1540_volcanoes-d3.csv,0.6,0.989330667,0.389330667,0.282,100,0.023084954,1.623643072,0.994610596,0.394610596
moss_5_95.pkl,1540_volcanoes-d3.csv,0.65,0.987322667,0.337322667,0.122,100,0.025993346,1.832926908,0.995949865,0.345949865
moss_5_95.pkl,1540_volcanoes-d3.csv,0.7,0.989832667,0.289832667,0.22,100,0.014212138,1.473839642,0.996925972,0.296925972
moss_5_95.pkl,1540_volcanoes-d3.csv,0.75,0.989749,0.239749,0.209,100,0.019608946,1.33167253,0.997342606,0.247342606
moss_5_95.pkl,1540_volcanoes-d3.csv,0.8,0.989749,0.189749,0.123,100,0.014497177,1.525114888,0.996976093,0.196976093
moss_5_95.pkl,1540_volcanoes-d3.csv,0.85,0.987155333,0.137155333,0.079,100,0.025460723,1.426704524,0.997935797,0.147935797
moss_5_95.pkl,1540_volcanoes-d3.csv,0.9,0.989749,0.089749,0.086,100,0.007771088,1.370569289,0.997229833,0.097229833
moss_5_95.pkl,1540_volcanoes-d3.csv,0.95,0.989749,0.039749,0.05,100,0.01028156,1.131194311,0.997442849,0.047442849
moss_5_95.pkl,1541_volcanoes-d4.csv,0.05,0.989916333,0.939916333,0.331,100,0.023054083,2.453923203,0.998942577,0.948942577
moss_5_95.pkl,1541_volcanoes-d4.csv,0.1,0.981466,0.881466,0.447,100,0.030354333,2.287435672,0.999122179,0.899122179
moss_5_95.pkl,1541_volcanoes-d4.csv,0.15,0.981633333,0.831633333,0.384,100,0.029131523,2.329096809,0.999955448,0.849955448
moss_5_95.pkl,1541_volcanoes-d4.csv,0.2,0.985314667,0.785314667,0.312,100,0.032723177,2.413746625,0.999955448,0.799955448
moss_5_95.pkl,1541_volcanoes-d4.csv,0.25,0.985984,0.735984,0.283,100,0.030815088,2.361803177,0.999855205,0.749855205
moss_5_95.pkl,1541_volcanoes-d4.csv,0.3,0.986235,0.686235,0.16,100,0.029383168,2.388375109,0.998360959,0.698360959
moss_5_95.pkl,1541_volcanoes-d4.csv,0.35,0.988410333,0.638410333,0.148,100,0.02779699,2.397399996,0.99760966,0.64760966
moss_5_95.pkl,1541_volcanoes-d4.csv,0.4,0.989163333,0.589163333,0.171,100,0.025127488,2.254137904,0.996723398,0.596723398
moss_5_95.pkl,1541_volcanoes-d4.csv,0.44,0.989665333,0.549665333,0.25,100,0.022473516,1.95017953,0.997061021,0.557061021
moss_5_95.pkl,1541_volcanoes-d4.csv,0.49,0.989749,0.499749,0.236,100,0.015786972,1.936836624,0.997772902,0.507772902
moss_5_95.pkl,1541_volcanoes-d4.csv,0.54,0.989665333,0.449665333,0.116,100,0.021870996,2.032916935,0.997682057,0.457682057
moss_5_95.pkl,1541_volcanoes-d4.csv,0.6,0.989498,0.389498,0.059,100,0.023019271,2.042629683,0.997229833,0.397229833
moss_5_95.pkl,1541_volcanoes-d4.csv,0.65,0.989749,0.339749,0.082,100,0.016424732,1.872289531,0.996998369,0.346998369
moss_5_95.pkl,1541_volcanoes-d4.csv,0.7,0.988745,0.288745,0.085,100,0.023973493,1.858196258,0.997292485,0.297292485
moss_5_95.pkl,1541_volcanoes-d4.csv,0.75,0.989832667,0.239832667,0.078,100,0.012979516,1.825238947,0.99760966,0.24760966
moss_5_95.pkl,1541_volcanoes-d4.csv,0.8,0.989749,0.189749,0.131,100,0.010856199,1.59524399,0.997398297,0.197398297
moss_5_95.pkl,1541_volcanoes-d4.csv,0.85,0.989749,0.139749,0.102,100,0.015706471,1.424236662,0.997547008,0.147547008
moss_5_95.pkl,1541_volcanoes-d4.csv,0.9,0.989749,0.089749,0.092,100,0.011872751,1.341279922,0.997569284,0.097569284
moss_5_95.pkl,1541_volcanoes-d4.csv,0.95,0.989749,0.039749,0.086,100,0.004579716,1.715162477,0.997201988,0.047201988
moss_5_95.pkl,1566_hill-valley.csv,0.05,0.031777333,0.018222667,0.326,100,0.066199284,2.87256951,0.721962849,0.671962849
moss_5_95.pkl,1566_hill-valley.csv,0.1,0.397725,0.297725,0.385,100,0.06145284,2.898760396,0.490753272,0.390753272
moss_5_95.pkl,1566_hill-valley.csv,0.15,0.654372333,0.504372333,0.381,100,0.064463996,2.91554277,0.686627068,0.536627068
moss_5_95.pkl,1566_hill-valley.csv,0.2,0.965791667,0.765791667,0.503,100,0.065513532,2.8377276,0.439998546,0.239998546
moss_5_95.pkl,1566_hill-valley.csv,0.25,0.141757667,0.108242333,0.266,100,0.070503799,2.89567262,0.546290812,0.296290812
moss_5_95.pkl,1566_hill-valley.csv,0.3,0.204994667,0.095005333,0.304,100,0.053751034,2.789331129,0.295166383,0.004833617
moss_5_95.pkl,1566_hill-valley.csv,0.35,0.977605,0.627605,0.247,100,0.058138893,2.891954976,0.646787321,0.296787321
moss_5_95.pkl,1566_hill-valley.csv,0.4,0.968887667,0.568887667,0.491,100,0.066551221,2.896607376,0.547673826,0.147673826
moss_5_95.pkl,1566_hill-valley.csv,0.44,0.282812667,0.157187333,0.129,100,0.067411129,2.941192013,0.650475168,0.210475168
moss_5_95.pkl,1566_hill-valley.csv,0.49,0.972829667,0.482829667,0.082,100,0.05986811,2.934686092,0.781832363,0.291832363
moss_5_95.pkl,1566_hill-valley.csv,0.54,0.961597333,0.421597333,0.374,100,0.065663929,2.759852854,0.829788584,0.289788584
moss_5_95.pkl,1566_hill-valley.csv,0.6,0.985396,0.385396,0.348,100,0.055961627,2.809290478,0.525775378,0.074224622
moss_5_95.pkl,1566_hill-valley.csv,0.65,0.404858333,0.245141667,0.149,100,0.072787861,2.91428835,0.756128669,0.106128669
moss_5_95.pkl,1566_hill-valley.csv,0.7,0.337931667,0.362068333,0.112,100,0.076048857,2.87297054,0.844672956,0.144672956
moss_5_95.pkl,1566_hill-valley.csv,0.75,0.854640667,0.104640667,0.031,100,0.064445262,2.871248173,0.974420691,0.224420691
moss_5_95.pkl,1566_hill-valley.csv,0.8,0.911852,0.111852,0.025,100,0.068765249,2.850405227,0.778066469,0.021933531
moss_5_95.pkl,1566_hill-valley.csv,0.85,0.970063,0.120063,0.1,100,0.065024723,2.870811385,0.980993373,0.130993373
moss_5_95.pkl,1566_hill-valley.csv,0.9,0.984809,0.084809,0.179,100,0.057821493,2.808419213,0.999955448,0.099955448
moss_5_95.pkl,1566_hill-valley.csv,0.95,0.826161333,0.123838667,0.131,100,0.072442271,2.882923483,0.750542209,0.199457791
moss_5_95.pkl,182_satimage.csv,0.05,0.036192,0.013808,0.025,100,0.040099434,0.585334108,0.054978191,0.004978191
moss_5_95.pkl,182_satimage.csv,0.1,0.120375667,0.020375667,0.042,100,0.077946889,0.605259432,0.09245336,0.00754664
moss_5_95.pkl,182_satimage.csv,0.15,0.152573,0.002573,0.044,100,0.115914493,0.947872811,0.177242505,0.027242505
moss_5_95.pkl,182_satimage.csv,0.2,0.182548667,0.017451333,0.066,100,0.140096412,1.035535072,0.196500349,0.003499651
moss_5_95.pkl,182_satimage.csv,0.25,0.236032,0.013968,0.083,100,0.161781843,1.109032605,0.256767818,0.006767818
moss_5_95.pkl,182_satimage.csv,0.3,0.279372333,0.020627667,0.074,100,0.182580907,1.292181317,0.32302676,0.02302676
moss_5_95.pkl,182_satimage.csv,0.35,0.344554667,0.005445333,0.082,100,0.208859523,1.124483513,0.359973014,0.009973014
moss_5_95.pkl,182_satimage.csv,0.4,0.391021667,0.008978333,0.066,100,0.206909818,1.412148448,0.415895146,0.015895146
