dataset,prevalencia_real,erro_moss,erro_dys,n_amostras,var_scores,entropy
AedesSex.csv,0.44,0.0030509999999988047,0.01200000000000001,100,0.2133619677777778,1.304824150140198
AedesSex.csv,0.49,0.009466666666668067,0.008000000000000007,100,0.2274564566666667,1.1234999302521704
AedesSex.csv,0.54,0.007656333333334153,0.01100000000000001,100,0.22686624,1.2081917854249025
AedesSex.csv,0.6,0.011587333333335392,0.029000000000000026,100,0.2159141111111111,1.2129314378632883
AedesSex.csv,0.65,0.008118666666664165,0.008000000000000007,100,0.20076658222222218,1.416566700074776
AedesSex.csv,0.7,0.013516333333338126,0.03600000000000003,100,0.17859264,1.3512039303222525
AedesSex.csv,0.75,0.013977333333336062,0.008000000000000007,100,0.1667405822222222,1.3003204469559695
AedesSex.csv,0.8,0.00096433333332957,0.014000000000000012,100,0.14611304888888887,0.9570513663477191
AedesSex.csv,0.85,0.010546333333330105,0.006000000000000005,100,0.12216719555555555,1.0869487555706343
AedesSex.csv,0.9,0.011255333333334616,0.016000000000000014,100,0.08791244888888888,1.0888322101531636
AedesSex.csv,0.95,0.026782333333332686,0.007000000000000117,100,0.05968312333333334,0.8500158932655604
ArabicDigit.csv,0.05,0.010132000000000023,0.024,100,0.04513829333333334,1.6152394929251968
ArabicDigit.csv,0.1,0.018873333333332923,0.02500000000000001,100,0.07774050999999998,1.5773187288759838
ArabicDigit.csv,0.15,0.007513666666667335,0.04799999999999999,100,0.09133287111111113,1.8113998777386295
ArabicDigit.csv,0.2,0.009414666666667959,0.05300000000000002,100,0.12856207111111112,1.8033848186065322
ArabicDigit.csv,0.25,0.009867666666668384,0.055999999999999994,100,0.13665256,2.1495111822255106
ArabicDigit.csv,0.3,0.005235000000000267,0.03999999999999998,100,0.1490690877777778,2.17448823257767
ArabicDigit.csv,0.35,0.009618666666668163,0.05499999999999999,100,0.16614974555555556,2.0902580070719634
ArabicDigit.csv,0.4,0.007136000000001974,0.07400000000000001,100,0.17597189333333332,2.1042700385117454
ArabicDigit.csv,0.44,0.002883666666665452,0.06,100,0.19537832333333335,1.8722088276175148
ArabicDigit.csv,0.49,0.02862033333333397,0.057999999999999996,100,0.1790189511111111,2.144859875713152
ArabicDigit.csv,0.54,0.020122666666667954,0.03200000000000003,100,0.18048869333333328,2.194403650119419
ArabicDigit.csv,0.6,0.00974766666666771,0.06399999999999995,100,0.18323776000000003,2.0307645268393477
ArabicDigit.csv,0.65,0.0014253333333318352,0.051000000000000045,100,0.17101326555555554,1.978021317890739
ArabicDigit.csv,0.7,0.00037666666667035553,0.04799999999999993,100,0.1582757822222222,1.8889976880454407
ArabicDigit.csv,0.75,0.013214333333335992,0.02400000000000002,100,0.13837940444444446,1.9969054391272465
ArabicDigit.csv,0.8,0.01083266666667193,0.03300000000000003,100,0.12483119444444446,2.031465971124271
ArabicDigit.csv,0.85,0.010798666666663181,0.006000000000000005,100,0.09570823444444444,1.9292037468027479
ArabicDigit.csv,0.9,0.01016600000000123,0.016000000000000014,100,0.06931496000000001,1.6854740899332308
ArabicDigit.csv,0.95,0.014899999999999913,0.01100000000000001,100,0.038712617777777784,1.639995728267049
ArabicDigit.csv,0.05,0.010300000000000017,0.022000000000000002,100,0.04584144444444444,1.5477079962942442
ArabicDigit.csv,0.1,0.01376299999999965,0.036000000000000004,100,0.06667086555555554,1.8148465590127292
ArabicDigit.csv,0.15,0.012555333333333224,0.03599999999999999,100,0.10078620444444443,2.0072933248978564
ArabicDigit.csv,0.2,0.0018846666666679224,0.05200000000000002,100,0.13127704333333332,1.716333072250378
ArabicDigit.csv,0.25,0.010965333333333438,0.04999999999999999,100,0.14254497333333332,1.999517692302456
ArabicDigit.csv,0.3,0.0112493333333325,0.044999999999999984,100,0.1662056666666666,1.8828243943367535
ArabicDigit.csv,0.35,8.666666666629075e-05,0.05399999999999999,100,0.17096675000000006,2.0417407058731243
ArabicDigit.csv,0.4,0.0060519999999981144,0.064,100,0.17739917333333335,2.1067556559713267
ArabicDigit.csv,0.44,0.001216000000000883,0.07500000000000001,100,0.1846959288888889,2.030321078947988
ArabicDigit.csv,0.49,0.009717666666668012,0.04799999999999999,100,0.19203541666666665,1.9440437271076905
ArabicDigit.csv,0.54,0.023051000000001154,0.05500000000000005,100,0.17375973777777776,2.252939377005783
ArabicDigit.csv,0.6,0.007816000000000711,0.05999999999999994,100,0.18165912333333334,2.090231405569682
ArabicDigit.csv,0.65,0.0116273333333331,0.025000000000000022,100,0.1607122344444444,2.1694951944611702
ArabicDigit.csv,0.7,0.011584333333330421,0.052999999999999936,100,0.15390337333333334,2.057573724946556
ArabicDigit.csv,0.75,0.003090666666666797,0.028000000000000025,100,0.1377826488888889,2.1194376384014704
ArabicDigit.csv,0.8,0.012008333333330734,0.01100000000000001,100,0.12050659000000001,1.8562754377446666
ArabicDigit.csv,0.85,0.011635999999996538,0.0010000000000000009,100,0.10094343999999998,1.9488095429476184
ArabicDigit.csv,0.9,0.032184333333336035,0.0010000000000000009,100,0.0764583288888889,1.8944616458420624
ArabicDigit.csv,0.95,0.010300000000003418,0.006000000000000116,100,0.04955966555555555,1.684666401803395
BNG.csv,0.05,0.01490000000000008,0.032,100,0.032990222222222226,0.5414785390969689
BNG.csv,0.1,0.010755666666666122,0.01100000000000001,100,0.09049309333333336,0.7735928838776004
BNG.csv,0.15,0.010378666666666675,0.0,100,0.12762763888888887,0.9110547128625928
BNG.csv,0.2,0.010916333333332251,0.006000000000000005,100,0.14986306222222223,0.919257739855023
BNG.csv,0.25,0.013800333333335107,0.026999999999999996,100,0.16678555999999997,1.0525366428034784
BNG.csv,0.3,0.0083310000000002,0.02799999999999997,100,0.18520831555555553,1.2554139786466543
BNG.csv,0.35,0.00987566666666767,0.0030000000000000027,100,0.2137281455555556,1.1143412905602266
BNG.csv,0.4,0.012174666666668554,0.009000000000000008,100,0.2209931155555555,1.2244303352652346
BNG.csv,0.44,0.0201196666666677,0.016000000000000014,100,0.23444512333333337,0.9858958247749084
BNG.csv,0.49,0.029791666666667105,0.020999999999999963,100,0.2222123155555556,1.3066868378043188
BNG.csv,0.54,0.0023836666666660067,0.03700000000000003,100,0.22658983444444442,1.2293819350064892
BNG.csv,0.6,0.01251133333333554,0.008000000000000007,100,0.2143139066666666,1.3691762240318734
BNG.csv,0.65,0.00778399999999746,0.01100000000000001,100,0.2111854433333334,1.2337186144610333
BNG.csv,0.7,0.006988000000004768,0.019000000000000017,100,0.18259246555555553,1.4909581274791612
BNG.csv,0.75,0.006604666666667591,0.009000000000000008,100,0.17688377333333333,1.2205896177214497
BNG.csv,0.8,0.012091999999997327,0.007000000000000006,100,0.15406558222222227,0.793747751204013
BNG.csv,0.85,0.008950999999997267,0.01200000000000001,100,0.12468811111111112,0.8097433878212643
BNG.csv,0.9,0.01711333333333509,0.0,100,0.09323330666666665,0.9690471746746505
BNG.csv,0.95,0.010300000000003418,0.0009999999999998899,100,0.0475705011111111,0.6919086304694477
BNG.csv,0.05,0.01339566666666675,0.0020000000000000018,100,0.05370666666666666,0.58193612759995
BNG.csv,0.1,0.009918999999999442,0.015,100,0.08417664000000002,0.7069839318711683
BNG.csv,0.15,0.01029499999999997,0.0010000000000000009,100,0.12303863999999999,1.0474260195640248
BNG.csv,0.2,0.009331000000001283,0.01100000000000001,100,0.14535024888888892,1.1346522476627565
BNG.csv,0.25,0.034810333333333776,0.016000000000000014,100,0.1867714788888889,1.1013400728540554
BNG.csv,0.3,0.015942666666666272,0.02799999999999997,100,0.18796141666666666,1.0147412768200168
BNG.csv,0.35,0.0015916666666664359,0.002999999999999947,100,0.20690292888888892,1.152209400592862
BNG.csv,0.4,0.02665333333333364,0.03300000000000003,100,0.20669211000000004,1.3145979968942836
BNG.csv,0.44,0.0038876666666656234,0.01200000000000001,100,0.22614043999999997,1.2266946338036668
BNG.csv,0.49,0.004404333333333177,0.01100000000000001,100,0.22948464888888898,1.2746092839967715
BNG.csv,0.54,0.017696333333334646,0.006000000000000005,100,0.23318421777777773,1.0846168654667574
BNG.csv,0.6,0.00805966666666813,0.0010000000000000009,100,0.21715252777777777,1.360999871328516
BNG.csv,0.65,0.011883666666663628,0.010000000000000009,100,0.21107929333333333,1.2631507308664185
BNG.csv,0.7,0.011332999999996929,0.007999999999999896,100,0.20029079555555554,1.0656336153239157
BNG.csv,0.75,0.013800000000002921,0.016000000000000014,100,0.16794576000000003,1.3095581981226085
BNG.csv,0.8,0.011000000000005228,0.013000000000000012,100,0.1578669288888889,0.8601253956473272
BNG.csv,0.85,0.012807666666663664,0.015000000000000013,100,0.1294172222222222,1.2136287768096794
BNG.csv,0.9,0.0093310000000012,0.0040000000000000036,100,0.08970242666666667,0.9796594067102515
BNG.csv,0.95,0.02611299999999972,0.0019999999999998908,100,0.05503236777777778,1.1628963413141824
BNG_breast-w.csv,0.05,0.020925666666666787,0.0010000000000000009,100,0.057689132222222224,0.6721584245124503
BNG_breast-w.csv,0.1,0.017115666666666154,0.007000000000000006,100,0.09472178222222226,0.7786014407067678
BNG_breast-w.csv,0.15,0.006331333333333827,0.010999999999999982,100,0.12362611111111114,0.7192841495301083
BNG_breast-w.csv,0.2,0.004562000000001204,0.020000000000000018,100,0.14860588888888887,0.9975029995524063
BNG_breast-w.csv,0.25,0.011634666666666904,0.010000000000000009,100,0.18079373777777782,0.9611093242475756
BNG_breast-w.csv,0.3,0.009414666666666571,0.01799999999999996,100,0.18649299555555557,1.123378977728764
BNG_breast-w.csv,0.35,0.001504000000000616,0.01799999999999996,100,0.20786935444444438,1.1564144081354066
BNG_breast-w.csv,0.4,0.025900333333333636,0.03500000000000003,100,0.2122198611111111,1.2422038815892311
BNG_breast-w.csv,0.44,0.0033856666666655655,0.0050000000000000044,100,0.22829737333333333,1.1760675417855193
BNG_breast-w.csv,0.49,0.015150000000001107,0.010000000000000009,100,0.22914507888888885,1.2780866171298566
BNG_breast-w.csv,0.54,0.02137766666666785,0.018000000000000016,100,0.23984948444444437,0.8358720329050795
BNG_breast-w.csv,0.6,0.011510000000000908,0.017000000000000015,100,0.22060753222222224,1.3073855224984112
BNG_breast-w.csv,0.65,0.009122666666663948,0.014000000000000012,100,0.21312386111111115,1.2502873241176726
BNG_breast-w.csv,0.7,0.009169999999996792,0.0030000000000001137,100,0.19430012888888892,1.0717407735953985
BNG_breast-w.csv,0.75,0.014398333333336844,0.01200000000000001,100,0.17604166555555556,1.247710874770882
BNG_breast-w.csv,0.8,0.010083999999997206,0.006000000000000005,100,0.15434797333333333,0.8410299705998326
BNG_breast-w.csv,0.85,0.011384999999996648,0.008000000000000007,100,0.12591266666666664,1.186963307145626
BNG_breast-w.csv,0.9,0.03216966666667065,0.008000000000000007,100,0.09555371000000003,1.0276524923205974
BNG_breast-w.csv,0.95,0.010802000000003309,0.0009999999999998899,100,0.05274002111111112,0.9036624078402846
BNG_breast-w.csv,0.05,0.02812100000000005,0.006000000000000005,100,0.058435728888888885,0.6261874982359088
BNG_breast-w.csv,0.1,0.0089986666666661,0.010000000000000009,100,0.08602689333333333,0.4602071629054709
BNG_breast-w.csv,0.15,0.007003000000000509,0.010999999999999982,100,0.1237725377777778,0.7023549649028498
BNG_breast-w.csv,0.2,0.01343066666666795,0.014000000000000012,100,0.14880133333333334,0.9853157794790814
BNG_breast-w.csv,0.25,0.013884000000001756,0.028999999999999998,100,0.17137876,0.8938657569451959
BNG_breast-w.csv,0.3,0.006237666666666863,0.02699999999999997,100,0.18825431555555558,1.067511164538379
BNG_breast-w.csv,0.35,0.001504000000000616,0.006999999999999951,100,0.20961877666666667,1.0880629695028496
BNG_breast-w.csv,0.4,0.010578666666668513,0.019000000000000017,100,0.23041955555555554,0.8954933326505254
BNG_breast-w.csv,0.44,0.02447033333333487,0.02699999999999997,100,0.23078946222222224,1.0682578609130582
BNG_breast-w.csv,0.49,0.0015926666666680744,0.01899999999999996,100,0.2344552655555556,1.084175710954484
BNG_breast-w.csv,0.54,0.0023836666666660067,0.0050000000000000044,100,0.2252777455555556,1.2534959792748601
BNG_breast-w.csv,0.6,0.012090666666668803,0.006000000000000005,100,0.2215084211111111,1.1064669962596552
BNG_breast-w.csv,0.65,0.0015033333333343002,0.0020000000000000018,100,0.21114894555555555,1.1387558942260432
BNG_breast-w.csv,0.7,0.011165333333330252,0.0119999999999999,100,0.19759470666666665,1.1472948864370993
BNG_breast-w.csv,0.75,0.01071433333333538,0.007000000000000006,100,0.17782408333333324,1.0455206379989108
BNG_breast-w.csv,0.8,0.012091999999997327,0.0030000000000000027,100,0.15380321777777778,1.0094652838852216
BNG_breast-w.csv,0.85,0.01021099999999675,0.006000000000000005,100,0.12402036777777779,1.0333077147593346
BNG_breast-w.csv,0.9,0.015859333333335,0.0050000000000000044,100,0.09317535111111114,1.0789366870092805
BNG_breast-w.csv,0.95,0.014901666666668922,0.0019999999999998908,100,0.05341158222222221,0.877920831141219
HTRU.csv,0.05,0.16074899999999892,0.056999999999999995,100,0.1269298711111111,1.6623453246438054
HTRU.csv,0.1,0.12502833333333194,0.07899999999999999,100,0.1476496211111111,1.6014248443207686
HTRU.csv,0.15,0.14660066666666613,0.08500000000000002,100,0.1786644177777778,1.5308788654671757
HTRU.csv,0.2,0.1324156666666647,0.04799999999999999,100,0.17177988888888895,1.8641891357869513
HTRU.csv,0.25,0.1610066666666648,0.08200000000000002,100,0.1971623766666667,1.7158425878606478
HTRU.csv,0.3,0.11109066666666478,0.056999999999999995,100,0.20107167111111107,1.6120712716711039
HTRU.csv,0.35,0.11229999999999923,0.031000000000000028,100,0.21143477333333333,1.648809784071593
HTRU.csv,0.4,0.06229999999999919,0.027000000000000024,100,0.199721,1.7272884557574102
HTRU.csv,0.44,0.06403266666666713,0.04799999999999999,100,0.2198182877777778,1.3486576366312444
HTRU.csv,0.49,0.09916266666666573,0.050000000000000044,100,0.20632646222222223,1.4035632446379829
HTRU.csv,0.54,0.12053933333333311,0.08399999999999996,100,0.1957697822222222,1.4049374352507633
HTRU.csv,0.6,0.0883316666666697,0.041000000000000036,100,0.1870365988888889,1.3430475502699026
HTRU.csv,0.65,0.06945666666667005,0.05799999999999994,100,0.17462575111111114,1.1460608951497946
HTRU.csv,0.7,0.06380000000000297,0.04700000000000004,100,0.16541630555555556,1.1434225199245696
HTRU.csv,0.75,0.0639326666666643,0.062000000000000055,100,0.13900644444444446,0.9230388752154699
HTRU.csv,0.8,0.06749499999999609,0.07299999999999995,100,0.1062650622222222,0.7068239009163371
HTRU.csv,0.85,0.034894999999998344,0.025000000000000022,100,0.09397641222222224,0.8238592729411318
HTRU.csv,0.9,0.0025526666666667586,0.01200000000000001,100,0.07979408444444445,0.5396118558356361
HTRU.csv,0.95,0.014732000000000078,0.015000000000000013,100,0.040435537777777766,0.6385078411645265
HTRU.csv,0.05,0.13489599999999874,0.06,100,0.11831799999999999,1.3460870753171141
HTRU.csv,0.1,0.11083299999999893,0.022999999999999993,100,0.1321459322222222,1.608665101053302
HTRU.csv,0.15,0.18140766666666483,0.091,100,0.16845442111111109,1.7883450702163846
HTRU.csv,0.2,0.11191999999999908,0.067,100,0.1834515288888889,1.5438526713914769
HTRU.csv,0.25,0.11648566666666754,0.08900000000000002,100,0.20122639555555558,1.3989367234102763
HTRU.csv,0.3,0.0895886666666647,0.018000000000000016,100,0.19719891555555555,1.6880513194414843
HTRU.csv,0.35,0.08812033333333452,0.050000000000000044,100,0.21060293777777775,1.484202883790911
HTRU.csv,0.4,0.0806229999999985,0.04199999999999998,100,0.20638517333333334,1.6548972518789968
HTRU.csv,0.44,0.047399999999998554,0.02200000000000002,100,0.2092430844444444,1.4717638290160604
HTRU.csv,0.49,0.07572833333333429,0.026000000000000023,100,0.21065586111111112,1.4816371828749364
HTRU.csv,0.54,0.07032733333333496,0.04499999999999993,100,0.21299869333333332,1.272184361779256
HTRU.csv,0.6,0.03828366666666971,0.01200000000000001,100,0.20427269333333334,1.3933350455056652
HTRU.csv,0.65,0.06309800000000487,0.03500000000000003,100,0.17712247111111112,1.2731380577202631
HTRU.csv,0.7,0.06363266666666956,0.02200000000000002,100,0.16831464333333337,1.1956314005817734
HTRU.csv,0.75,0.038915999999994844,0.02100000000000002,100,0.15697061777777777,1.041015630125093
HTRU.csv,0.8,0.06766266666666276,0.05899999999999994,100,0.09953188888888889,0.8602098354719518
HTRU.csv,0.85,0.006164666666665597,0.0040000000000000036,100,0.12061274999999999,0.8465246990885951
HTRU.csv,0.9,0.0005380000000011487,0.017000000000000015,100,0.07062000000000002,0.6339675744161645
HTRU.csv,0.95,0.010300000000003418,0.0039999999999998925,100,0.04825662666666667,0.7320040530467119
MagicTelescope.csv,0.05,0.010300000000000017,0.0040000000000000036,100,0.046776083333333315,2.1391316021338773
MagicTelescope.csv,0.1,0.04886999999999947,0.006999999999999992,100,0.0745540211111111,2.1807337069075765
MagicTelescope.csv,0.15,0.027452000000000393,0.04799999999999999,100,0.06698877666666667,2.28880777970974
MagicTelescope.csv,0.2,0.035369666666667215,0.05500000000000002,100,0.08356611111111115,2.2392716962363077
MagicTelescope.csv,0.25,0.07272900000000102,0.07599999999999998,100,0.09872673222222224,2.34500094352376
MagicTelescope.csv,0.3,0.10631933333333454,0.07199999999999998,100,0.08825608333333335,2.628248733073594
MagicTelescope.csv,0.35,0.0635999999999996,0.01799999999999996,100,0.12121609333333333,2.5414892601901746
MagicTelescope.csv,0.4,0.10523266666666681,0.10800000000000004,100,0.1299241822222222,2.3919731056690416
MagicTelescope.csv,0.44,0.006985333333332455,0.06,100,0.14107926555555556,2.606847310136482
MagicTelescope.csv,0.49,0.05924866666666595,0.007000000000000006,100,0.1431189377777778,2.5476003488546715
MagicTelescope.csv,0.54,0.11184366666666623,0.04200000000000004,100,0.11489730111111113,2.7582559040741574
MagicTelescope.csv,0.6,0.11902100000000043,0.0040000000000000036,100,0.1273021988888889,2.774163495163338
MagicTelescope.csv,0.65,0.11506099999999952,0.016000000000000014,100,0.13219586222222224,2.7405760045290997
MagicTelescope.csv,0.7,0.1582839999999992,0.04299999999999993,100,0.12684972888888887,2.761094085697963
MagicTelescope.csv,0.75,0.1609190000000008,0.08499999999999996,100,0.1323879288888889,2.653476383591442
MagicTelescope.csv,0.8,0.15752866666666465,0.015000000000000013,100,0.10934793222222224,2.748364078656957
MagicTelescope.csv,0.85,0.1725013333333315,0.016000000000000014,100,0.11539630555555554,2.54036703639233
MagicTelescope.csv,0.9,0.10967666666666986,0.041000000000000036,100,0.08405237666666666,2.62685569988151
MagicTelescope.csv,0.95,0.22183733333333133,0.09499999999999997,100,0.09962784,2.639421545872912
MagicTelescope.csv,0.05,0.014731333333333416,0.011000000000000003,100,0.039483248888888885,2.1553034709106105
MagicTelescope.csv,0.1,0.03986799999999998,0.066,100,0.04546966666666667,2.2093583381336765
MagicTelescope.csv,0.15,0.014632666666666239,0.009000000000000008,100,0.08181633777777778,2.346736642786622
MagicTelescope.csv,0.2,0.02447900000000075,0.00899999999999998,100,0.08784149333333331,2.523983512731158
MagicTelescope.csv,0.25,0.03891433333333438,0.025999999999999995,100,0.09742577777777778,2.455307632201793
MagicTelescope.csv,0.3,0.0638003333333351,0.030999999999999972,100,0.11905062666666667,2.411344775042612
MagicTelescope.csv,0.35,0.039745000000000474,0.028000000000000025,100,0.11022500444444444,2.6847017822745283
MagicTelescope.csv,0.4,0.0655683333333354,0.059,100,0.12628822222222222,2.5480140992677596
MagicTelescope.csv,0.44,0.09561466666666701,0.045999999999999985,100,0.13014390666666664,2.534261145339013
MagicTelescope.csv,0.49,0.17999233333333375,0.126,100,0.12762677777777776,2.534364421724085
MagicTelescope.csv,0.54,0.10472499999999907,0.0030000000000000027,100,0.12270867888888887,2.80269992867714
MagicTelescope.csv,0.6,0.11335366666666807,0.040999999999999925,100,0.14834329333333332,2.5885004829060305
MagicTelescope.csv,0.65,0.1389376666666663,0.040000000000000036,100,0.12726401222222225,2.754829444650572
MagicTelescope.csv,0.7,0.2028279999999993,0.10399999999999998,100,0.12596904333333334,2.7650734009569704
MagicTelescope.csv,0.75,0.14790566666666616,0.04400000000000004,100,0.12114713222222223,2.7892201396892147
MagicTelescope.csv,0.8,0.2551046666666661,0.125,100,0.11759743444444444,2.831110688702891
MagicTelescope.csv,0.85,0.22870266666666417,0.131,100,0.13262992333333334,2.6408786744449095
MagicTelescope.csv,0.9,0.20499199999999806,0.09299999999999997,100,0.10701035111111111,2.7194315589200895
MagicTelescope.csv,0.95,0.15825633333333622,0.03299999999999992,100,0.09067874999999999,2.5475880387445033
abalone.csv,0.05,0.05272166666666625,0.065,100,0.06308334555555555,2.5942866834902185
abalone.csv,0.1,0.08632466666666616,0.028999999999999998,100,0.07469343444444444,2.6422379487851595
abalone.csv,0.15,0.04694733333333384,0.05099999999999999,100,0.06320635999999999,2.6527459421605055
abalone.csv,0.2,0.02880633333333174,0.0040000000000000036,100,0.08939315111111112,2.685902169900249
abalone.csv,0.25,0.001008999999998983,0.009000000000000008,100,0.10522287111111112,2.6874099463499856
abalone.csv,0.3,0.032340999999999676,0.021999999999999964,100,0.09240525666666669,2.723746131804465
abalone.csv,0.35,0.09304966666666697,0.07199999999999995,100,0.08673515111111112,2.7656250030053533
abalone.csv,0.4,0.012417333333334779,0.02400000000000002,100,0.10900423999999999,2.790131561532094
abalone.csv,0.44,0.05725566666666737,0.07200000000000001,100,0.1092585988888889,2.8621809229315036
abalone.csv,0.49,0.009424999999999961,0.0010000000000000009,100,0.12249975999999999,2.7384803407580023
abalone.csv,0.54,0.003889666666666236,0.027000000000000024,100,0.11412355111111111,2.7444206721223563
abalone.csv,0.6,0.07685799999999943,0.08099999999999996,100,0.10947431555555558,2.8219970840319277
abalone.csv,0.65,0.11878233333333343,0.15800000000000003,100,0.08728848444444445,2.7892987342009596
abalone.csv,0.7,0.019783333333334374,0.04399999999999993,100,0.09612321222222223,2.7547065843442717
abalone.csv,0.75,0.0033723333333343097,0.025000000000000022,100,0.10419959555555555,2.6718044720499003
abalone.csv,0.8,0.030953333333332278,0.06699999999999995,100,0.08712653777777778,2.648986411869387
abalone.csv,0.85,0.08507500000000012,0.052999999999999936,100,0.09582619555555556,2.644662489543842
abalone.csv,0.9,0.1561769999999988,0.118,100,0.0936059288888889,2.6536901578173024
abalone.csv,0.95,0.16379100000000213,0.08099999999999996,100,0.07933007111111111,2.6166606134320665
abalone.csv,0.05,0.01286100000000013,0.032,100,0.04565402111111111,2.5873521169316622
abalone.csv,0.1,0.02070733333333294,0.0040000000000000036,100,0.06633989333333334,2.7158067400784005
abalone.csv,0.15,0.0370683333333324,0.012999999999999984,100,0.07405846222222222,2.6992176392549845
abalone.csv,0.2,0.04481499999999858,0.04799999999999999,100,0.08909008333333332,2.786361428012851
abalone.csv,0.25,0.01532300000000153,0.0030000000000000027,100,0.08540875111111113,2.819484420116506
abalone.csv,0.3,0.03607133333333229,0.007000000000000006,100,0.09210331000000002,2.8303515573161553
abalone.csv,0.35,0.06560466666666576,0.04700000000000004,100,0.1087450433333333,2.7983493158127972
abalone.csv,0.4,0.029495333333333817,0.031000000000000028,100,0.1067331111111111,2.8046091999078677
abalone.csv,0.44,0.05642433333333363,0.08000000000000002,100,0.11122011555555555,2.6305235570459002
abalone.csv,0.49,0.11117833333333338,0.030000000000000027,100,0.08769476777777778,2.8726626243784006
abalone.csv,0.54,0.0880746666666673,0.09400000000000003,100,0.11461885666666669,2.7637714826037922
abalone.csv,0.6,0.04422499999999929,0.020000000000000018,100,0.11406352333333335,2.775330834492543
abalone.csv,0.65,0.00518433333333157,0.038000000000000034,100,0.11070463444444442,2.7150660668760804
abalone.csv,0.7,0.07503466666666603,0.10599999999999998,100,0.10132939555555556,2.8002589856538393
abalone.csv,0.75,0.09111499999999872,0.03300000000000003,100,0.10715924000000002,2.714104537273729
abalone.csv,0.8,0.05307566666666563,0.10199999999999998,100,0.08715419,2.599758934634704
abalone.csv,0.85,0.12016833333332955,0.05999999999999994,100,0.09997603999999999,2.701433588821649
abalone.csv,0.9,0.0058976666666678,0.04500000000000004,100,0.06544162666666667,2.7348101951128756
abalone.csv,0.95,0.19269299999999878,0.11299999999999999,100,0.0833520711111111,2.6739480328188883
ailerons.csv,0.05,0.009880333333333352,0.033,100,0.045492884444444444,2.2768482610519554
ailerons.csv,0.1,0.061027333333332934,0.059,100,0.07621233222222222,2.4598560588534797
ailerons.csv,0.15,0.055989999999998846,0.07200000000000001,100,0.08066273222222226,2.7455279045859236
ailerons.csv,0.2,0.011174333333334313,0.036000000000000004,100,0.08980740444444445,2.540153872046202
ailerons.csv,0.25,0.03665166666666608,0.030000000000000027,100,0.1075629288888889,2.6699682655939094
ailerons.csv,0.3,0.06623466666666733,0.09200000000000003,100,0.12520463444444446,2.676359975421852
ailerons.csv,0.35,0.04015966666666748,0.05499999999999999,100,0.12108142666666667,2.6117745554884526
ailerons.csv,0.4,0.01610633333333472,0.0050000000000000044,100,0.1014574488888889,2.8071469171412002
ailerons.csv,0.44,0.03521500000000066,0.02200000000000002,100,0.11591396777777778,2.7277215544388884
ailerons.csv,0.49,0.014563000000000714,0.03700000000000003,100,0.13572011,2.70476626607981
ailerons.csv,0.54,0.12532733333333435,0.07200000000000001,100,0.11060166666666667,2.816487469461999
ailerons.csv,0.6,0.05903699999999923,0.01200000000000001,100,0.13853415444444445,2.6393961625850997
ailerons.csv,0.65,0.08090499999999934,0.05900000000000005,100,0.10621097222222224,2.8045975220951034
ailerons.csv,0.7,0.05117399999999794,0.015000000000000013,100,0.13123182666666666,2.58533925784975
ailerons.csv,0.75,0.09999733333333172,0.04799999999999993,100,0.10961608333333334,2.726985225827122
ailerons.csv,0.8,0.07033233333333222,0.01200000000000001,100,0.08424433222222222,2.8183254651905956
ailerons.csv,0.85,0.1442593333333304,0.027999999999999914,100,0.09493376000000002,2.683459219326719
ailerons.csv,0.9,0.06807099999999933,0.03500000000000003,100,0.07263875,2.7095214965895624
ailerons.csv,0.95,0.032469666666665176,0.02399999999999991,100,0.059554026666666676,2.584161665532993
ailerons.csv,0.05,0.01690766666666678,0.036000000000000004,100,0.053714999999999985,2.399778081266439
ailerons.csv,0.1,0.052052333333332784,0.018000000000000002,100,0.07422741666666666,2.3481192840213208
ailerons.csv,0.15,0.038906999999998915,0.013999999999999985,100,0.0848732122222222,2.4645848352432793
ailerons.csv,0.2,0.008664333333334495,0.024999999999999994,100,0.08954805666666667,2.5535421948996095
ailerons.csv,0.25,0.06452166666666784,0.10500000000000001,100,0.08012291555555555,2.575735119990986
ailerons.csv,0.3,0.017950666666666282,0.006000000000000005,100,0.11050507888888889,2.6664395831698933
ailerons.csv,0.35,0.03771900000000111,5.551115123125783e-17,100,0.10070060444444444,2.826551402255845
ailerons.csv,0.4,0.0635620000000014,0.010000000000000009,100,0.11462935999999999,2.6307657004115246
ailerons.csv,0.44,0.01628566666666631,0.006000000000000005,100,0.11454424333333335,2.627014586593428
ailerons.csv,0.49,0.05674366666666675,0.006000000000000005,100,0.10481343999999998,2.836194141028156
ailerons.csv,0.54,0.06715866666666787,0.0020000000000000018,100,0.1077193288888889,2.822218664848356
ailerons.csv,0.6,0.11658533333333326,0.04899999999999993,100,0.116768,2.7913062427470754
ailerons.csv,0.65,0.027364666666664483,0.031000000000000028,100,0.12343430555555557,2.667409761803253
ailerons.csv,0.7,0.042963333333332576,0.031000000000000028,100,0.11675827888888887,2.669174683078431
ailerons.csv,0.75,0.1202503333333308,0.06799999999999995,100,0.11765719444444446,2.7905341344668484
ailerons.csv,0.8,0.04967000000000066,0.02300000000000002,100,0.10894424888888889,2.619889585228934
ailerons.csv,0.85,0.0387446666666692,0.03600000000000003,100,0.07765761777777777,2.640650582552099
ailerons.csv,0.9,0.053495333333331674,0.02200000000000002,100,0.07168304333333334,2.697292540007283
