dataset,prevalencia_real,prev_moss_A,prev_moss_B,erro_moss_A,erro_moss_B,erro_dys,n_amostras,var_scores,entropy
BNG_breast-w.csv,0.95,0.935098333333331,0.9363586666666648,0.014901666666668922,0.01364133333333517,0.0019999999999998908,100,0.05341158222222221,0.877920831141219
HTRU.csv,0.05,0.21074899999999894,0.2110006666666656,0.16074899999999892,0.16100066666666557,0.056999999999999995,100,0.1269298711111111,1.6623453246438054
HTRU.csv,0.1,0.22502833333333194,0.2251119999999986,0.12502833333333194,0.12511199999999859,0.07899999999999999,100,0.1476496211111111,1.6014248443207686
HTRU.csv,0.15,0.2966006666666661,0.29576533333333277,0.14660066666666613,0.14576533333333277,0.08500000000000002,100,0.1786644177777778,1.5308788654671757
HTRU.csv,0.2,0.3324156666666647,0.3345913333333317,0.1324156666666647,0.13459133333333168,0.04799999999999999,100,0.17177988888888895,1.8641891357869513
HTRU.csv,0.25,0.4110066666666648,0.410838666666665,0.1610066666666648,0.16083866666666502,0.08200000000000002,100,0.1971623766666667,1.7158425878606478
HTRU.csv,0.3,0.4110906666666648,0.410838666666665,0.11109066666666478,0.11083866666666503,0.056999999999999995,100,0.20107167111111107,1.6120712716711039
HTRU.csv,0.35,0.4622999999999992,0.4621326666666659,0.11229999999999923,0.11213266666666594,0.031000000000000028,100,0.21143477333333333,1.648809784071593
HTRU.csv,0.4,0.4622999999999992,0.4621326666666659,0.06229999999999919,0.06213266666666589,0.027000000000000024,100,0.199721,1.7272884557574102
HTRU.csv,0.44,0.5040326666666671,0.5009326666666672,0.06403266666666713,0.060932666666667246,0.04799999999999999,100,0.2198182877777778,1.3486576366312444
HTRU.csv,0.49,0.5891626666666657,0.5897499999999991,0.09916266666666573,0.09974999999999912,0.050000000000000044,100,0.20632646222222223,1.4035632446379829
HTRU.csv,0.54,0.6605393333333331,0.6600393333333333,0.12053933333333311,0.12003933333333328,0.08399999999999996,100,0.1957697822222222,1.4049374352507633
HTRU.csv,0.6,0.6883316666666697,0.6880803333333363,0.0883316666666697,0.08808033333333631,0.041000000000000036,100,0.1870365988888889,1.3430475502699026
HTRU.csv,0.65,0.7194566666666701,0.720377000000003,0.06945666666667005,0.07037700000000302,0.05799999999999994,100,0.17462575111111114,1.1460608951497946
HTRU.csv,0.7,0.7638000000000029,0.7638003333333362,0.06380000000000297,0.06380033333333623,0.04700000000000004,100,0.16541630555555556,1.1434225199245696
HTRU.csv,0.75,0.8139326666666643,0.8146859999999977,0.0639326666666643,0.06468599999999769,0.062000000000000055,100,0.13900644444444446,0.9230388752154699
HTRU.csv,0.8,0.8674949999999961,0.8674953333333292,0.06749499999999609,0.06749533333332913,0.07299999999999995,100,0.1062650622222222,0.7068239009163371
HTRU.csv,0.85,0.8848949999999983,0.8845593333333318,0.034894999999998344,0.03455933333333183,0.025000000000000022,100,0.09397641222222224,0.8238592729411318
HTRU.csv,0.9,0.8974473333333333,0.8959406666666664,0.0025526666666667586,0.004059333333333637,0.01200000000000001,100,0.07979408444444445,0.5396118558356361
HTRU.csv,0.95,0.964732,0.9881586666666705,0.014732000000000078,0.03815866666667056,0.015000000000000013,100,0.040435537777777766,0.6385078411645265
HTRU.csv,0.05,0.18489599999999876,0.1852306666666654,0.13489599999999874,0.1352306666666654,0.06,100,0.11831799999999999,1.3460870753171141
HTRU.csv,0.1,0.21083299999999894,0.2111686666666656,0.11083299999999893,0.11116866666666558,0.022999999999999993,100,0.1321459322222222,1.608665101053302
HTRU.csv,0.15,0.3314076666666648,0.3336676666666651,0.18140766666666483,0.1836676666666651,0.091,100,0.16845442111111109,1.7883450702163846
HTRU.csv,0.2,0.3119199999999991,0.3122553333333324,0.11191999999999908,0.11225533333333237,0.067,100,0.1834515288888889,1.5438526713914769
HTRU.csv,0.25,0.36648566666666754,0.3662346666666675,0.11648566666666754,0.11623466666666749,0.08900000000000002,100,0.20122639555555558,1.3989367234102763
HTRU.csv,0.3,0.3895886666666647,0.3896729999999981,0.0895886666666647,0.08967299999999812,0.018000000000000016,100,0.19719891555555555,1.6880513194414843
HTRU.csv,0.35,0.4381203333333345,0.4375346666666676,0.08812033333333452,0.08753466666666765,0.050000000000000044,100,0.21060293777777775,1.484202883790911
HTRU.csv,0.4,0.4806229999999985,0.48003699999999877,0.0806229999999985,0.08003699999999875,0.04199999999999998,100,0.20638517333333334,1.6548972518789968
HTRU.csv,0.44,0.48739999999999856,0.48739999999999856,0.047399999999998554,0.047399999999998554,0.02200000000000002,100,0.2092430844444444,1.4717638290160604
HTRU.csv,0.49,0.5657283333333343,0.5662306666666675,0.07572833333333429,0.07623066666666756,0.026000000000000023,100,0.21065586111111112,1.4816371828749364
HTRU.csv,0.54,0.610327333333335,0.6098233333333352,0.07032733333333496,0.06982333333333512,0.04499999999999993,100,0.21299869333333332,1.272184361779256
HTRU.csv,0.6,0.6382836666666697,0.6381163333333363,0.03828366666666971,0.038116333333336305,0.01200000000000001,100,0.20427269333333334,1.3933350455056652
HTRU.csv,0.65,0.7130980000000049,0.7145210000000045,0.06309800000000487,0.06452100000000449,0.03500000000000003,100,0.17712247111111112,1.2731380577202631
HTRU.csv,0.7,0.7636326666666695,0.7635493333333361,0.06363266666666956,0.06354933333333612,0.02200000000000002,100,0.16831464333333337,1.1956314005817734
HTRU.csv,0.75,0.7889159999999948,0.7892506666666615,0.038915999999994844,0.03925066666666155,0.02100000000000002,100,0.15697061777777777,1.041015630125093
HTRU.csv,0.8,0.8676626666666628,0.867327999999996,0.06766266666666276,0.06732799999999595,0.05899999999999994,100,0.09953188888888889,0.8602098354719518
HTRU.csv,0.85,0.8561646666666656,0.8562483333333323,0.006164666666665597,0.006248333333332301,0.0040000000000000036,100,0.12061274999999999,0.8465246990885951
HTRU.csv,0.9,0.9005380000000012,0.8980226666666683,0.0005380000000011487,0.001977333333331721,0.017000000000000015,100,0.07062000000000002,0.6339675744161645
HTRU.csv,0.95,0.9396999999999965,0.9405406666666634,0.010300000000003418,0.009459333333336595,0.0039999999999998925,100,0.04825662666666667,0.7320040530467119
MagicTelescope.csv,0.05,0.06030000000000002,0.02910633333333319,0.010300000000000017,0.020893666666666814,0.0040000000000000036,100,0.046776083333333315,2.1391316021338773
MagicTelescope.csv,0.1,0.14886999999999947,0.09410300000000006,0.04886999999999947,0.005896999999999944,0.006999999999999992,100,0.0745540211111111,2.1807337069075765
MagicTelescope.csv,0.15,0.1225479999999996,0.11794733333333293,0.027452000000000393,0.03205266666666706,0.04799999999999999,100,0.06698877666666667,2.28880777970974
MagicTelescope.csv,0.2,0.1646303333333328,0.12869766666666643,0.035369666666667215,0.07130233333333358,0.05500000000000002,100,0.08356611111111115,2.2392716962363077
MagicTelescope.csv,0.25,0.17727099999999898,0.1316266666666664,0.07272900000000102,0.11837333333333361,0.07599999999999998,100,0.09872673222222224,2.34500094352376
MagicTelescope.csv,0.3,0.19368066666666545,0.134469333333333,0.10631933333333454,0.165530666666667,0.07199999999999998,100,0.08825608333333335,2.628248733073594
MagicTelescope.csv,0.35,0.2864000000000004,0.2790313333333335,0.0635999999999996,0.07096866666666646,0.01799999999999996,100,0.12121609333333333,2.5414892601901746
MagicTelescope.csv,0.4,0.2947673333333332,0.29326233333333335,0.10523266666666681,0.10673766666666668,0.10800000000000004,100,0.1299241822222222,2.3919731056690416
MagicTelescope.csv,0.44,0.43301466666666755,0.4325123333333342,0.006985333333332455,0.007487666666665782,0.06,100,0.14107926555555556,2.606847310136482
MagicTelescope.csv,0.49,0.43075133333333404,0.41617433333333415,0.05924866666666595,0.07382566666666585,0.007000000000000006,100,0.1431189377777778,2.5476003488546715
MagicTelescope.csv,0.54,0.4281563333333338,0.41868933333333397,0.11184366666666623,0.12131066666666607,0.04200000000000004,100,0.11489730111111113,2.7582559040741574
MagicTelescope.csv,0.6,0.48097899999999955,0.47452966666666624,0.11902100000000043,0.12547033333333374,0.0040000000000000036,100,0.1273021988888889,2.774163495163338
MagicTelescope.csv,0.65,0.5349390000000005,0.5346880000000005,0.11506099999999952,0.11531199999999953,0.016000000000000014,100,0.13219586222222224,2.7405760045290997
MagicTelescope.csv,0.7,0.5417160000000008,0.5407956666666675,0.1582839999999992,0.1592043333333325,0.04299999999999993,100,0.12684972888888887,2.761094085697963
MagicTelescope.csv,0.75,0.5890809999999992,0.5493859999999999,0.1609190000000008,0.20061400000000007,0.08499999999999996,100,0.1323879288888889,2.653476383591442
MagicTelescope.csv,0.8,0.6424713333333354,0.639204333333335,0.15752866666666465,0.160795666666665,0.015000000000000013,100,0.10934793222222224,2.748364078656957
MagicTelescope.csv,0.85,0.6774986666666685,0.6805123333333352,0.1725013333333315,0.16948766666666482,0.016000000000000014,100,0.11539630555555554,2.54036703639233
MagicTelescope.csv,0.9,0.7903233333333302,0.819797666666664,0.10967666666666986,0.08020233333333604,0.041000000000000036,100,0.08405237666666666,2.62685569988151
MagicTelescope.csv,0.95,0.7281626666666686,0.787542000000001,0.22183733333333133,0.162457999999999,0.09499999999999997,100,0.09962784,2.639421545872912
MagicTelescope.csv,0.05,0.03526866666666659,0.016443333333333233,0.014731333333333416,0.03355666666666677,0.011000000000000003,100,0.039483248888888885,2.1553034709106105
MagicTelescope.csv,0.1,0.060132000000000026,0.02793299999999986,0.03986799999999998,0.07206700000000014,0.066,100,0.04546966666666667,2.2093583381336765
MagicTelescope.csv,0.15,0.16463266666666623,0.12744233333333313,0.014632666666666239,0.022557666666666865,0.009000000000000008,100,0.08181633777777778,2.346736642786622
MagicTelescope.csv,0.2,0.17552099999999926,0.17576966666666594,0.02447900000000075,0.024230333333334075,0.00899999999999998,100,0.08784149333333331,2.523983512731158
MagicTelescope.csv,0.25,0.21108566666666562,0.1683829999999992,0.03891433333333438,0.0816170000000008,0.025999999999999995,100,0.09742577777777778,2.455307632201793
MagicTelescope.csv,0.3,0.2361996666666649,0.2354439999999983,0.0638003333333351,0.0645560000000017,0.030999999999999972,100,0.11905062666666667,2.411344775042612
MagicTelescope.csv,0.35,0.3102549999999995,0.2015576666666667,0.039745000000000474,0.1484423333333333,0.028000000000000025,100,0.11022500444444444,2.6847017822745283
MagicTelescope.csv,0.4,0.33443166666666463,0.3292333333333318,0.0655683333333354,0.0707666666666682,0.059,100,0.12628822222222222,2.5480140992677596
MagicTelescope.csv,0.44,0.344385333333333,0.3426236666666661,0.09561466666666701,0.0973763333333339,0.045999999999999985,100,0.13014390666666664,2.534261145339013
MagicTelescope.csv,0.49,0.31000766666666624,0.30490699999999954,0.17999233333333375,0.18509300000000045,0.126,100,0.12762677777777776,2.534364421724085
MagicTelescope.csv,0.54,0.43527500000000097,0.42681433333333463,0.10472499999999907,0.11318566666666541,0.0030000000000000027,100,0.12270867888888887,2.80269992867714
MagicTelescope.csv,0.6,0.4866463333333319,0.48605999999999855,0.11335366666666807,0.11394000000000143,0.040999999999999925,100,0.14834329333333332,2.5885004829060305
MagicTelescope.csv,0.65,0.5110623333333337,0.45477533333333403,0.1389376666666663,0.195224666666666,0.040000000000000036,100,0.12726401222222225,2.754829444650572
MagicTelescope.csv,0.7,0.49717200000000067,0.46483933333333444,0.2028279999999993,0.23516066666666552,0.10399999999999998,100,0.12596904333333334,2.7650734009569704
MagicTelescope.csv,0.75,0.6020943333333338,0.5604686666666674,0.14790566666666616,0.1895313333333326,0.04400000000000004,100,0.12114713222222223,2.7892201396892147
MagicTelescope.csv,0.8,0.544895333333334,0.5441426666666674,0.2551046666666661,0.2558573333333326,0.125,100,0.11759743444444444,2.831110688702891
MagicTelescope.csv,0.85,0.6212973333333358,0.582511000000002,0.22870266666666417,0.267488999999998,0.131,100,0.13262992333333334,2.6408786744449095
MagicTelescope.csv,0.9,0.695008000000002,0.7618356666666672,0.20499199999999806,0.13816433333333278,0.09299999999999997,100,0.10701035111111111,2.7194315589200895
MagicTelescope.csv,0.95,0.7917436666666637,0.8202976666666641,0.15825633333333622,0.1297023333333358,0.03299999999999992,100,0.09067874999999999,2.5475880387445033
abalone.csv,0.05,0.10272166666666625,0.07131333333333321,0.05272166666666625,0.021313333333333212,0.065,100,0.06308334555555555,2.5942866834902185
abalone.csv,0.1,0.18632466666666617,0.13681966666666637,0.08632466666666616,0.03681966666666636,0.028999999999999998,100,0.07469343444444444,2.6422379487851595
abalone.csv,0.15,0.10305266666666615,0.0740773333333332,0.04694733333333384,0.07592266666666679,0.05099999999999999,100,0.06320635999999999,2.6527459421605055
abalone.csv,0.2,0.22880633333333175,0.18649899999999903,0.02880633333333174,0.013501000000000984,0.0040000000000000036,100,0.08939315111111112,2.685902169900249
abalone.csv,0.25,0.251008999999999,0.21196399999999901,0.001008999999998983,0.038036000000000986,0.009000000000000008,100,0.10522287111111112,2.6874099463499856
abalone.csv,0.3,0.2676590000000003,0.225019333333333,0.032340999999999676,0.074980666666667,0.021999999999999964,100,0.09240525666666669,2.723746131804465
abalone.csv,0.35,0.256950333333333,0.21857966666666584,0.09304966666666697,0.13142033333333414,0.07199999999999995,100,0.08673515111111112,2.7656250030053533
abalone.csv,0.4,0.38758266666666524,0.37427066666666564,0.012417333333334779,0.02572933333333438,0.02400000000000002,100,0.10900423999999999,2.790131561532094
abalone.csv,0.44,0.4972556666666674,0.46492300000000103,0.05725566666666737,0.024923000000001028,0.07200000000000001,100,0.1092585988888889,2.8621809229315036
abalone.csv,0.49,0.48057500000000003,0.4507576666666673,0.009424999999999961,0.03924233333333271,0.0010000000000000009,100,0.12249975999999999,2.7384803407580023
abalone.csv,0.54,0.5361103333333338,0.5010113333333341,0.003889666666666236,0.038988666666665894,0.027000000000000024,100,0.11412355111111111,2.7444206721223563
abalone.csv,0.6,0.5231420000000006,0.48787366666666754,0.07685799999999943,0.11212633333333244,0.08099999999999996,100,0.10947431555555558,2.8219970840319277
abalone.csv,0.65,0.7687823333333335,0.8029556666666666,0.11878233333333343,0.1529556666666666,0.15800000000000003,100,0.08728848444444445,2.7892987342009596
abalone.csv,0.7,0.7197833333333343,0.7225516666666675,0.019783333333334374,0.022551666666667525,0.04399999999999993,100,0.09612321222222223,2.7547065843442717
abalone.csv,0.75,0.7533723333333343,0.7556330000000002,0.0033723333333343097,0.005633000000000221,0.025000000000000022,100,0.10419959555555555,2.6718044720499003
abalone.csv,0.8,0.7690466666666678,0.8173680000000002,0.030953333333332278,0.01736800000000016,0.06699999999999995,100,0.08712653777777778,2.648986411869387
abalone.csv,0.85,0.7649249999999999,0.7656776666666661,0.08507500000000012,0.08432233333333383,0.052999999999999936,100,0.09582619555555556,2.644662489543842
abalone.csv,0.9,0.7438230000000012,0.8028716666666664,0.1561769999999988,0.0971283333333336,0.118,100,0.0936059288888889,2.6536901578173024
abalone.csv,0.95,0.7862089999999978,0.8217196666666642,0.16379100000000213,0.12828033333333577,0.08099999999999996,100,0.07933007111111111,2.6166606134320665
abalone.csv,0.05,0.037138999999999874,0.025495666666666535,0.01286100000000013,0.024504333333333468,0.032,100,0.04565402111111111,2.5873521169316622
abalone.csv,0.1,0.12070733333333294,0.08462666666666659,0.02070733333333294,0.01537333333333342,0.0040000000000000036,100,0.06633989333333334,2.7158067400784005
abalone.csv,0.15,0.1870683333333324,0.13371399999999978,0.0370683333333324,0.016286000000000217,0.012999999999999984,100,0.07405846222222222,2.6992176392549845
abalone.csv,0.2,0.2448149999999986,0.2098733333333323,0.04481499999999858,0.00987333333333229,0.04799999999999999,100,0.08909008333333332,2.786361428012851
abalone.csv,0.25,0.23467699999999847,0.18356799999999904,0.01532300000000153,0.06643200000000096,0.0030000000000000027,100,0.08540875111111113,2.819484420116506
abalone.csv,0.3,0.3360713333333323,0.26480133333333317,0.03607133333333229,0.03519866666666682,0.007000000000000006,100,0.09210331000000002,2.8303515573161553
abalone.csv,0.35,0.41560466666666573,0.40915133333333265,0.06560466666666576,0.05915133333333267,0.04700000000000004,100,0.1087450433333333,2.7983493158127972
abalone.csv,0.4,0.3705046666666662,0.35894800000000004,0.029495333333333817,0.04105199999999998,0.031000000000000028,100,0.1067331111111111,2.8046091999078677
abalone.csv,0.44,0.38357566666666637,0.37101366666666685,0.05642433333333363,0.06898633333333315,0.08000000000000002,100,0.11122011555555555,2.6305235570459002
abalone.csv,0.49,0.6011783333333334,0.6051166666666669,0.11117833333333338,0.11511666666666687,0.030000000000000027,100,0.08769476777777778,2.8726626243784006
abalone.csv,0.54,0.45192533333333273,0.45033533333333264,0.0880746666666673,0.08966466666666739,0.09400000000000003,100,0.11461885666666669,2.7637714826037922
abalone.csv,0.6,0.5557750000000007,0.5190876666666675,0.04422499999999929,0.08091233333333248,0.020000000000000018,100,0.11406352333333335,2.775330834492543
abalone.csv,0.65,0.6448156666666685,0.6454056666666679,0.00518433333333157,0.004594333333332146,0.038000000000000034,100,0.11070463444444442,2.7150660668760804
abalone.csv,0.7,0.6249653333333339,0.5904546666666671,0.07503466666666603,0.10954533333333283,0.10599999999999998,100,0.10132939555555556,2.8002589856538393
abalone.csv,0.75,0.6588850000000013,0.6608966666666675,0.09111499999999872,0.08910333333333254,0.03300000000000003,100,0.10715924000000002,2.714104537273729
abalone.csv,0.8,0.7469243333333344,0.8029566666666663,0.05307566666666563,0.0029566666666662744,0.10199999999999998,100,0.08715419,2.599758934634704
abalone.csv,0.85,0.7298316666666704,0.7277406666666703,0.12016833333332955,0.12225933333332972,0.05999999999999994,100,0.09997603999999999,2.701433588821649
abalone.csv,0.9,0.8941023333333322,0.9449386666666677,0.0058976666666678,0.04493866666666768,0.04500000000000004,100,0.06544162666666667,2.7348101951128756
abalone.csv,0.95,0.7573070000000012,0.7584800000000003,0.19269299999999878,0.1915199999999997,0.11299999999999999,100,0.0833520711111111,2.6739480328188883
ailerons.csv,0.05,0.059880333333333355,0.032041999999999855,0.009880333333333352,0.017958000000000147,0.033,100,0.045492884444444444,2.2768482610519554
ailerons.csv,0.1,0.16102733333333294,0.11035566666666673,0.061027333333332934,0.010355666666666721,0.059,100,0.07621233222222222,2.4598560588534797
ailerons.csv,0.15,0.20598999999999884,0.1241649999999998,0.055989999999998846,0.02583500000000019,0.07200000000000001,100,0.08066273222222226,2.7455279045859236
ailerons.csv,0.2,0.1888256666666657,0.13312966666666637,0.011174333333334313,0.06687033333333364,0.036000000000000004,100,0.08980740444444445,2.540153872046202
ailerons.csv,0.25,0.2866516666666661,0.17342400000000008,0.03665166666666608,0.07657599999999992,0.030000000000000027,100,0.1075629288888889,2.6699682655939094
ailerons.csv,0.3,0.3662346666666673,0.37167466666666643,0.06623466666666733,0.07167466666666644,0.09200000000000003,100,0.12520463444444446,2.676359975421852
ailerons.csv,0.35,0.3098403333333325,0.18941666666666668,0.04015966666666748,0.1605833333333333,0.05499999999999999,100,0.12108142666666667,2.6117745554884526
ailerons.csv,0.4,0.3838936666666653,0.3704133333333326,0.01610633333333472,0.029586666666667427,0.0050000000000000044,100,0.1014574488888889,2.8071469171412002
ailerons.csv,0.44,0.40478499999999934,0.3959879999999997,0.03521500000000066,0.04401200000000033,0.02200000000000002,100,0.11591396777777778,2.7277215544388884
ailerons.csv,0.49,0.4754369999999993,0.47736399999999934,0.014563000000000714,0.012636000000000647,0.03700000000000003,100,0.13572011,2.70476626607981
ailerons.csv,0.54,0.4146726666666657,0.40328066666666584,0.12532733333333435,0.1367193333333342,0.07200000000000001,100,0.11060166666666667,2.816487469461999
ailerons.csv,0.6,0.5409630000000007,0.5398753333333342,0.05903699999999923,0.06012466666666583,0.01200000000000001,100,0.13853415444444445,2.6393961625850997
ailerons.csv,0.65,0.5690950000000007,0.5407840000000005,0.08090499999999934,0.10921599999999954,0.05900000000000005,100,0.10621097222222224,2.8045975220951034
ailerons.csv,0.7,0.648826000000002,0.647739000000002,0.05117399999999794,0.052260999999998003,0.015000000000000013,100,0.13123182666666666,2.58533925784975
ailerons.csv,0.75,0.6500026666666683,0.6452343333333346,0.09999733333333172,0.10476566666666542,0.04799999999999993,100,0.10961608333333334,2.726985225827122
ailerons.csv,0.8,0.7296676666666678,0.7624190000000012,0.07033233333333222,0.037580999999998865,0.01200000000000001,100,0.08424433222222222,2.8183254651905956
ailerons.csv,0.85,0.7057406666666696,0.7827843333333345,0.1442593333333304,0.06721566666666545,0.027999999999999914,100,0.09493376000000002,2.683459219326719
ailerons.csv,0.9,0.8319290000000007,0.8824416666666679,0.06807099999999933,0.01755833333333212,0.03500000000000003,100,0.07263875,2.7095214965895624
ailerons.csv,0.95,0.9175303333333348,0.9530486666666677,0.032469666666665176,0.0030486666666676987,0.02399999999999991,100,0.059554026666666676,2.584161665532993
ailerons.csv,0.05,0.06690766666666678,0.0355563333333332,0.01690766666666678,0.014443666666666806,0.036000000000000004,100,0.053714999999999985,2.399778081266439
ailerons.csv,0.1,0.1520523333333328,0.09418666666666674,0.052052333333332784,0.005813333333333268,0.018000000000000002,100,0.07422741666666666,2.3481192840213208
ailerons.csv,0.15,0.1889069999999989,0.13304533333333304,0.038906999999998915,0.01695466666666695,0.013999999999999985,100,0.0848732122222222,2.4645848352432793
ailerons.csv,0.2,0.19133566666666552,0.19275766666666572,0.008664333333334495,0.007242333333334294,0.024999999999999994,100,0.08954805666666667,2.5535421948996095
ailerons.csv,0.25,0.18547833333333216,0.1314566666666664,0.06452166666666784,0.11854333333333361,0.10500000000000001,100,0.08012291555555555,2.575735119990986
ailerons.csv,0.3,0.2820493333333337,0.27518233333333364,0.017950666666666282,0.02481766666666635,0.006000000000000005,100,0.11050507888888889,2.6664395831698933
ailerons.csv,0.35,0.31228099999999887,0.18104433333333328,0.03771900000000111,0.1689556666666667,5.551115123125783e-17,100,0.10070060444444444,2.826551402255845
ailerons.csv,0.4,0.3364379999999986,0.3029276666666662,0.0635620000000014,0.09707233333333382,0.010000000000000009,100,0.11462935999999999,2.6307657004115246
ailerons.csv,0.44,0.4237143333333337,0.4122390000000003,0.01628566666666631,0.027760999999999703,0.006000000000000005,100,0.11454424333333335,2.627014586593428
ailerons.csv,0.49,0.43325633333333324,0.42244966666666633,0.05674366666666675,0.06755033333333366,0.006000000000000005,100,0.10481343999999998,2.836194141028156
ailerons.csv,0.54,0.47284133333333217,0.45592333333333207,0.06715866666666787,0.08407666666666797,0.0020000000000000018,100,0.1077193288888889,2.822218664848356
ailerons.csv,0.6,0.4834146666666667,0.46607566666666667,0.11658533333333326,0.1339243333333333,0.04899999999999993,100,0.116768,2.7913062427470754
ailerons.csv,0.65,0.6226353333333355,0.6217116666666687,0.027364666666664483,0.02828833333333136,0.031000000000000028,100,0.12343430555555557,2.667409761803253
ailerons.csv,0.7,0.6570366666666674,0.6576270000000008,0.042963333333332576,0.042372999999999106,0.031000000000000028,100,0.11675827888888887,2.669174683078431
ailerons.csv,0.75,0.6297496666666692,0.5850220000000018,0.1202503333333308,0.16497799999999818,0.06799999999999995,100,0.11765719444444446,2.7905341344668484
ailerons.csv,0.8,0.7503299999999994,0.788363333333333,0.04967000000000066,0.011636666666667073,0.02300000000000002,100,0.10894424888888889,2.619889585228934
ailerons.csv,0.85,0.8112553333333308,0.8278373333333309,0.0387446666666692,0.022162666666669106,0.03600000000000003,100,0.07765761777777777,2.640650582552099
ailerons.csv,0.9,0.8465046666666683,0.9099996666666689,0.053495333333331674,0.00999966666666885,0.02200000000000002,100,0.07168304333333334,2.697292540007283
ailerons.csv,0.95,0.8894163333333317,0.9423420000000008,0.06058366666666826,0.0076579999999991655,0.005999999999999894,100,0.06512297222222223,2.68881117660447
anuranCalls.csv,0.05,0.08230433333333333,0.07686600000000007,0.032304333333333324,0.02686600000000007,0.0029999999999999957,100,0.05854855555555555,1.3824099273816755
anuranCalls.csv,0.1,0.13728066666666605,0.13527166666666604,0.037280666666666046,0.035271666666666035,0.007999999999999993,100,0.09265741666666667,1.3588308865494465
anuranCalls.csv,0.15,0.18548166666666538,0.18598366666666538,0.035481666666665385,0.03598366666666539,0.019000000000000017,100,0.12897233777777778,1.4484877815113455
anuranCalls.csv,0.2,0.2112523333333323,0.21125299999999897,0.011252333333332282,0.011252999999998958,0.026999999999999996,100,0.14760344444444443,1.5514989761485434
anuranCalls.csv,0.25,0.2841410000000004,0.2828020000000005,0.03414100000000042,0.0328020000000005,0.03600000000000003,100,0.16724052777777776,1.6660155724746712
anuranCalls.csv,0.3,0.3116679999999991,0.31208766666666576,0.011667999999999124,0.012087666666665775,0.04700000000000004,100,0.18529730666666663,1.5023975958106828
anuranCalls.csv,0.35,0.35385166666666673,0.35326599999999997,0.003851666666666753,0.003265999999999991,0.040000000000000036,100,0.2089436566666667,1.3199605875861578
anuranCalls.csv,0.4,0.4377020000000012,0.4372836666666676,0.03770200000000118,0.0372836666666676,0.064,100,0.21145934555555557,1.568307293154
anuranCalls.csv,0.44,0.4622999999999992,0.4622163333333326,0.02229999999999921,0.022216333333332616,0.065,100,0.21365486555555557,1.579087267005951
anuranCalls.csv,0.49,0.5313553333333338,0.5298490000000008,0.041355333333333855,0.0398490000000008,0.04700000000000004,100,0.22707494555555552,1.2661702752578101
anuranCalls.csv,0.54,0.5655610000000009,0.5660633333333343,0.025561000000000833,0.026063333333334215,0.020000000000000018,100,0.20877677777777773,1.4572116640166668
anuranCalls.csv,0.6,0.6576946666666668,0.6566923333333337,0.05769466666666678,0.05669233333333368,0.07200000000000006,100,0.18774775444444441,1.567706011641973
anuranCalls.csv,0.65,0.6627159999999996,0.6617133333333334,0.012715999999999616,0.011713333333333353,0.03400000000000003,100,0.1946715288888889,1.2955025718467885
anuranCalls.csv,0.7,0.69668966666667,0.697355000000003,0.0033103333333299734,0.002644999999997011,0.062000000000000055,100,0.18951738222222222,1.2703348514820971
anuranCalls.csv,0.75,0.7638000000000029,0.7638003333333362,0.013800000000002921,0.01380033333333619,0.04800000000000004,100,0.1590369822222222,1.3553487404764706
anuranCalls.csv,0.8,0.8328413333333353,0.8329263333333352,0.032841333333335276,0.03292633333333517,0.050999999999999934,100,0.1263986433333333,1.022318480152895
anuranCalls.csv,0.85,0.8445766666666685,0.8451650000000017,0.005423333333331448,0.004834999999998257,0.02100000000000002,100,0.11714734555555556,1.1608240463191084
anuranCalls.csv,0.9,0.8898323333333322,0.8898313333333323,0.010167666666667796,0.010168666666667714,0.02300000000000002,100,0.08493138999999998,1.0416754668852966
anuranCalls.csv,0.95,0.9396999999999965,0.9405406666666634,0.010300000000003418,0.009459333333336595,0.017000000000000015,100,0.04897299,0.8564289478707964
anuranCalls.csv,0.05,0.060132000000000026,0.059373,0.010132000000000023,0.009373,0.016,100,0.045192012222222216,1.2605010704526152
anuranCalls.csv,0.1,0.12524466666666623,0.1239899999999996,0.02524466666666622,0.023989999999999595,0.012999999999999998,100,0.07571676777777778,1.5697547778621699
anuranCalls.csv,0.15,0.16816199999999978,0.16908166666666638,0.01816199999999979,0.019081666666666386,0.009000000000000008,100,0.11638553222222223,1.6133165088866555
anuranCalls.csv,0.2,0.21226033333333233,0.21209299999999895,0.012260333333332318,0.012092999999998938,0.025999999999999995,100,0.1465905455555556,1.5931461826000752
anuranCalls.csv,0.25,0.24465033333333186,0.24196833333333206,0.00534966666666814,0.008031666666667936,0.017000000000000015,100,0.16985408333333332,1.4199753165843614
anuranCalls.csv,0.3,0.31511199999999895,0.3156989999999989,0.01511199999999896,0.01569899999999891,0.040000000000000036,100,0.18525533333333336,1.5640680323669496
anuranCalls.csv,0.35,0.39530066666666475,0.3958049999999982,0.04530066666666477,0.04580499999999821,0.07,100,0.19620332888888892,1.7883702448683294
anuranCalls.csv,0.4,0.41678533333333206,0.4161989999999989,0.016785333333332042,0.016198999999998853,0.046999999999999986,100,0.2134300833333333,1.4714493107411575
anuranCalls.csv,0.44,0.4369490000000012,0.43602866666666784,0.0030509999999988047,0.003971333333332161,0.028000000000000025,100,0.2209460622222222,1.2784016281052306
